# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g728f5f489" 
Date_of_run______________________________________________________________ (date)_________________________ "13/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:55" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile206)_ 2.30859733535961631e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile207)_ 2.30820448737445183e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile208)_ 2.30780920250445831e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile209)_ 2.30741147176360739e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile210)_ 2.30701128609031292e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile211)_ 2.30660863634690871e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile212)_ 2.30620351331911788e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile213)_ 2.30579590771551768e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile214)_ 2.30538581016701105e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile215)_ 2.30497321122628307e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile216)_ 2.30455810136726758e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile217)_ 2.30414047098460095e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile218)_ 2.30369330531239314e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile219)_ 2.30322695259697152e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile220)_ 2.30275779214280307e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile221)_ 2.30228581309808300e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile222)_ 2.30181100452173970e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile223)_ 2.30133335538284101e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile224)_ 2.30085285455999689e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile225)_ 2.30036949084076525e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile226)_ 2.29988325292105378e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile227)_ 2.29939412940451948e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile228)_ 2.29890210880197676e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile229)_ 2.29840717953078855e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile230)_ 2.29790932991427432e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile231)_ 2.29740854818110796e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile232)_ 2.29690482246471683e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile233)_ 2.29639814080268678e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile234)_ 2.29588849113616122e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile235)_ 2.29537586130924387e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile236)_ 2.29483620889137141e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile237)_ 2.29425983777437015e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile238)_ 2.29368012312114722e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile239)_ 2.29309705116009344e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile240)_ 2.29251060801066409e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile241)_ 2.29192077968275187e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile242)_ 2.29132755207607586e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile243)_ 2.29073091097956727e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile244)_ 2.29013084207076023e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile245)_ 2.28952733091519134e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile246)_ 2.28892036296580459e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile247)_ 2.28830992356235807e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile248)_ 2.28769599793084666e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile249)_ 2.28707857118291757e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile250)_ 2.28645762831531041e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile251)_ 2.28583315420929356e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile252)_ 2.28519169215480744e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile253)_ 2.28450076997624851e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile254)_ 2.28380595012532606e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile255)_ 2.28310721583390874e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile256)_ 2.28240455020825994e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile257)_ 2.28169793622854566e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile258)_ 2.28098735674835718e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile259)_ 2.28027279449425757e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile260)_ 2.27955423206533414e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile261)_ 2.27883165193277781e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile262)_ 2.27810503643947992e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile263)_ 2.27737436779964764e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile264)_ 2.27663962809844245e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile265)_ 2.27590079929164091e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile266)_ 2.27515786320532021e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile267)_ 2.27437629141015307e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile268)_ 2.27353173191596580e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile269)_ 2.27268252052357056e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile270)_ 2.27182863671105606e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile271)_ 2.27097005981585909e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile272)_ 2.27010676903469832e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile273)_ 2.26923874342354104e+00 OP 
