# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g93331596b" 
W_concentration_at_point_198_____________________________________________ (f_nd_impurity_electrons13_198)_ 2.70590574964072700e+15 OP 
W_concentration_at_point_199_____________________________________________ (f_nd_impurity_electrons13_199)_ 2.70412100999853000e+15 OP 
W_concentration_at_point_200_____________________________________________ (f_nd_impurity_electrons13_200)_ 2.70232507234328000e+15 OP 
W_concentration_at_point_201_____________________________________________ (f_nd_impurity_electrons13_201)_ 2.70051789641283800e+15 OP 
W_concentration_at_point_202_____________________________________________ (f_nd_impurity_electrons13_202)_ 2.69869944153207800e+15 OP 
W_concentration_at_point_203_____________________________________________ (f_nd_impurity_electrons13_203)_ 2.69686966660820800e+15 OP 
W_concentration_at_point_204_____________________________________________ (f_nd_impurity_electrons13_204)_ 2.69502853012600850e+15 OP 
W_concentration_at_point_205_____________________________________________ (f_nd_impurity_electrons13_205)_ 2.69317599014300450e+15 OP 
W_concentration_at_point_206_____________________________________________ (f_nd_impurity_electrons13_206)_ 2.69131200428455500e+15 OP 
W_concentration_at_point_207_____________________________________________ (f_nd_impurity_electrons13_207)_ 2.68943652973885850e+15 OP 
W_concentration_at_point_208_____________________________________________ (f_nd_impurity_electrons13_208)_ 2.68754952325189050e+15 OP 
W_concentration_at_point_209_____________________________________________ (f_nd_impurity_electrons13_209)_ 2.68565094112224150e+15 OP 
W_concentration_at_point_210_____________________________________________ (f_nd_impurity_electrons13_210)_ 2.68374073919588850e+15 OP 
W_concentration_at_point_211_____________________________________________ (f_nd_impurity_electrons13_211)_ 2.68181887286086650e+15 OP 
W_concentration_at_point_212_____________________________________________ (f_nd_impurity_electrons13_212)_ 2.67988529704186350e+15 OP 
W_concentration_at_point_213_____________________________________________ (f_nd_impurity_electrons13_213)_ 2.67793996619471850e+15 OP 
W_concentration_at_point_214_____________________________________________ (f_nd_impurity_electrons13_214)_ 2.67598283430083500e+15 OP 
W_concentration_at_point_215_____________________________________________ (f_nd_impurity_electrons13_215)_ 2.67401385486149950e+15 OP 
W_concentration_at_point_216_____________________________________________ (f_nd_impurity_electrons13_216)_ 2.67203298089210550e+15 OP 
W_concentration_at_point_217_____________________________________________ (f_nd_impurity_electrons13_217)_ 2.67004016491628100e+15 OP 
W_concentration_at_point_218_____________________________________________ (f_nd_impurity_electrons13_218)_ 2.66803535895992250e+15 OP 
W_concentration_at_point_219_____________________________________________ (f_nd_impurity_electrons13_219)_ 2.66601851454512050e+15 OP 
W_concentration_at_point_220_____________________________________________ (f_nd_impurity_electrons13_220)_ 2.66398958268399400e+15 OP 
W_concentration_at_point_221_____________________________________________ (f_nd_impurity_electrons13_221)_ 2.66194851387241150e+15 OP 
W_concentration_at_point_222_____________________________________________ (f_nd_impurity_electrons13_222)_ 2.65989525808361150e+15 OP 
W_concentration_at_point_223_____________________________________________ (f_nd_impurity_electrons13_223)_ 2.65782976476171500e+15 OP 
W_concentration_at_point_224_____________________________________________ (f_nd_impurity_electrons13_224)_ 2.65575198281512300e+15 OP 
W_concentration_at_point_225_____________________________________________ (f_nd_impurity_electrons13_225)_ 2.65366186060980650e+15 OP 
W_concentration_at_point_226_____________________________________________ (f_nd_impurity_electrons13_226)_ 2.65155934596248250e+15 OP 
W_concentration_at_point_227_____________________________________________ (f_nd_impurity_electrons13_227)_ 2.64944438613366350e+15 OP 
W_concentration_at_point_228_____________________________________________ (f_nd_impurity_electrons13_228)_ 2.64731692782060250e+15 OP 
W_concentration_at_point_229_____________________________________________ (f_nd_impurity_electrons13_229)_ 2.64517691715010200e+15 OP 
W_concentration_at_point_230_____________________________________________ (f_nd_impurity_electrons13_230)_ 2.64302429967120550e+15 OP 
W_concentration_at_point_231_____________________________________________ (f_nd_impurity_electrons13_231)_ 2.64085902034776200e+15 OP 
W_concentration_at_point_232_____________________________________________ (f_nd_impurity_electrons13_232)_ 2.63868102355085850e+15 OP 
W_concentration_at_point_233_____________________________________________ (f_nd_impurity_electrons13_233)_ 2.63649025305112000e+15 OP 
W_concentration_at_point_234_____________________________________________ (f_nd_impurity_electrons13_234)_ 2.63428665201087800e+15 OP 
W_concentration_at_point_235_____________________________________________ (f_nd_impurity_electrons13_235)_ 2.63207016297619400e+15 OP 
W_concentration_at_point_236_____________________________________________ (f_nd_impurity_electrons13_236)_ 2.62984072786875050e+15 OP 
W_concentration_at_point_237_____________________________________________ (f_nd_impurity_electrons13_237)_ 2.62759828797759000e+15 OP 
W_concentration_at_point_238_____________________________________________ (f_nd_impurity_electrons13_238)_ 2.62534278395071200e+15 OP 
W_concentration_at_point_239_____________________________________________ (f_nd_impurity_electrons13_239)_ 2.62307415578651900e+15 OP 
W_concentration_at_point_240_____________________________________________ (f_nd_impurity_electrons13_240)_ 2.62079234282510750e+15 OP 
W_concentration_at_point_241_____________________________________________ (f_nd_impurity_electrons13_241)_ 2.61849728373940100e+15 OP 
W_concentration_at_point_242_____________________________________________ (f_nd_impurity_electrons13_242)_ 2.61618891652613000e+15 OP 
W_concentration_at_point_243_____________________________________________ (f_nd_impurity_electrons13_243)_ 2.61386717849663850e+15 OP 
W_concentration_at_point_244_____________________________________________ (f_nd_impurity_electrons13_244)_ 2.61153200626753050e+15 OP 
W_concentration_at_point_245_____________________________________________ (f_nd_impurity_electrons13_245)_ 2.60918333575114100e+15 OP 
W_concentration_at_point_246_____________________________________________ (f_nd_impurity_electrons13_246)_ 2.60682110214583700e+15 OP 
W_concentration_at_point_247_____________________________________________ (f_nd_impurity_electrons13_247)_ 2.60444523992613650e+15 OP 
W_concentration_at_point_248_____________________________________________ (f_nd_impurity_electrons13_248)_ 2.60205568283264700e+15 OP 
W_concentration_at_point_249_____________________________________________ (f_nd_impurity_electrons13_249)_ 2.59965236386181250e+15 OP 
W_concentration_at_point_250_____________________________________________ (f_nd_impurity_electrons13_250)_ 2.59723521525547900e+15 OP 
W_concentration_at_point_251_____________________________________________ (f_nd_impurity_electrons13_251)_ 2.59480416849025650e+15 OP 
W_concentration_at_point_252_____________________________________________ (f_nd_impurity_electrons13_252)_ 2.59235915426668700e+15 OP 
W_concentration_at_point_253_____________________________________________ (f_nd_impurity_electrons13_253)_ 2.58990010249820450e+15 OP 
W_concentration_at_point_254_____________________________________________ (f_nd_impurity_electrons13_254)_ 2.58742694229988800e+15 OP 
W_concentration_at_point_255_____________________________________________ (f_nd_impurity_electrons13_255)_ 2.58493960197700750e+15 OP 
W_concentration_at_point_256_____________________________________________ (f_nd_impurity_electrons13_256)_ 2.58243800901333650e+15 OP 
W_concentration_at_point_257_____________________________________________ (f_nd_impurity_electrons13_257)_ 2.57992209005925750e+15 OP 
W_concentration_at_point_258_____________________________________________ (f_nd_impurity_electrons13_258)_ 2.57739177091963100e+15 OP 
W_concentration_at_point_259_____________________________________________ (f_nd_impurity_electrons13_259)_ 2.57484697654143100e+15 OP 
W_concentration_at_point_260_____________________________________________ (f_nd_impurity_electrons13_260)_ 2.57228763100114250e+15 OP 
W_concentration_at_point_261_____________________________________________ (f_nd_impurity_electrons13_261)_ 2.56971365749191550e+15 OP 
W_concentration_at_point_262_____________________________________________ (f_nd_impurity_electrons13_262)_ 2.56712497831046450e+15 OP 
W_concentration_at_point_263_____________________________________________ (f_nd_impurity_electrons13_263)_ 2.56452151484371900e+15 OP 
W_concentration_at_point_264_____________________________________________ (f_nd_impurity_electrons13_264)_ 2.56190318755520050e+15 OP 
W_concentration_at_point_265_____________________________________________ (f_nd_impurity_electrons13_265)_ 2.55926991597114250e+15 OP 
W_concentration_at_point_266_____________________________________________ (f_nd_impurity_electrons13_266)_ 2.55662161866632700e+15 OP 
W_concentration_at_point_267_____________________________________________ (f_nd_impurity_electrons13_267)_ 2.55395821324964050e+15 OP 
W_concentration_at_point_268_____________________________________________ (f_nd_impurity_electrons13_268)_ 2.55127961634934700e+15 OP 
W_concentration_at_point_269_____________________________________________ (f_nd_impurity_electrons13_269)_ 2.54858574359805800e+15 OP 
W_concentration_at_point_270_____________________________________________ (f_nd_impurity_electrons13_270)_ 2.54587650961740150e+15 OP 
W_concentration_at_point_271_____________________________________________ (f_nd_impurity_electrons13_271)_ 2.54315182800238750e+15 OP 
W_concentration_at_point_272_____________________________________________ (f_nd_impurity_electrons13_272)_ 2.54041161130544350e+15 OP 
W_concentration_at_point_273_____________________________________________ (f_nd_impurity_electrons13_273)_ 2.53765577102013600e+15 OP 
W_concentration_at_point_274_____________________________________________ (f_nd_impurity_electrons13_274)_ 2.53488421756455150e+15 OP 
W_concentration_at_point_275_____________________________________________ (f_nd_impurity_electrons13_275)_ 2.53209686026433550e+15 OP 
