# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0df70973d" 
He_concentration_at_point_7______________________________________________ (f_nd_impurity_electrons1_7)___ 5.54969495220348416e+18 OP 
He_concentration_at_point_8______________________________________________ (f_nd_impurity_electrons1_8)___ 5.54874377699893453e+18 OP 
He_concentration_at_point_9______________________________________________ (f_nd_impurity_electrons1_9)___ 5.54766577843377869e+18 OP 
He_concentration_at_point_10_____________________________________________ (f_nd_impurity_electrons1_10)__ 5.54646095650801766e+18 OP 
He_concentration_at_point_11_____________________________________________ (f_nd_impurity_electrons1_11)__ 5.54512931122164838e+18 OP 
He_concentration_at_point_12_____________________________________________ (f_nd_impurity_electrons1_12)__ 5.54367084257467392e+18 OP 
He_concentration_at_point_13_____________________________________________ (f_nd_impurity_electrons1_13)__ 5.54208555056709120e+18 OP 
He_concentration_at_point_14_____________________________________________ (f_nd_impurity_electrons1_14)__ 5.54037343519890432e+18 OP 
He_concentration_at_point_15_____________________________________________ (f_nd_impurity_electrons1_15)__ 5.53853449647010918e+18 OP 
He_concentration_at_point_16_____________________________________________ (f_nd_impurity_electrons1_16)__ 5.53656873438070784e+18 OP 
He_concentration_at_point_17_____________________________________________ (f_nd_impurity_electrons1_17)__ 5.53447614893070029e+18 OP 
He_concentration_at_point_18_____________________________________________ (f_nd_impurity_electrons1_18)__ 5.53225674012008448e+18 OP 
He_concentration_at_point_19_____________________________________________ (f_nd_impurity_electrons1_19)__ 5.52991050794886349e+18 OP 
He_concentration_at_point_20_____________________________________________ (f_nd_impurity_electrons1_20)__ 5.52743745241703731e+18 OP 
He_concentration_at_point_21_____________________________________________ (f_nd_impurity_electrons1_21)__ 5.52483757352460390e+18 OP 
He_concentration_at_point_22_____________________________________________ (f_nd_impurity_electrons1_22)__ 5.52211087127156224e+18 OP 
He_concentration_at_point_23_____________________________________________ (f_nd_impurity_electrons1_23)__ 5.51925734565791539e+18 OP 
He_concentration_at_point_24_____________________________________________ (f_nd_impurity_electrons1_24)__ 5.51627699668366234e+18 OP 
He_concentration_at_point_25_____________________________________________ (f_nd_impurity_electrons1_25)__ 5.51316982434880205e+18 OP 
He_concentration_at_point_26_____________________________________________ (f_nd_impurity_electrons1_26)__ 5.50993582865333555e+18 OP 
He_concentration_at_point_27_____________________________________________ (f_nd_impurity_electrons1_27)__ 5.50657500959726285e+18 OP 
He_concentration_at_point_28_____________________________________________ (f_nd_impurity_electrons1_28)__ 5.50308736718058189e+18 OP 
He_concentration_at_point_29_____________________________________________ (f_nd_impurity_electrons1_29)__ 5.49947290140329574e+18 OP 
He_concentration_at_point_30_____________________________________________ (f_nd_impurity_electrons1_30)__ 5.49573161226540237e+18 OP 
He_concentration_at_point_31_____________________________________________ (f_nd_impurity_electrons1_31)__ 5.49186349976690381e+18 OP 
He_concentration_at_point_32_____________________________________________ (f_nd_impurity_electrons1_32)__ 5.48786856390779802e+18 OP 
He_concentration_at_point_33_____________________________________________ (f_nd_impurity_electrons1_33)__ 5.48374680468808602e+18 OP 
He_concentration_at_point_34_____________________________________________ (f_nd_impurity_electrons1_34)__ 5.47949822210776678e+18 OP 
He_concentration_at_point_35_____________________________________________ (f_nd_impurity_electrons1_35)__ 5.47512281616684032e+18 OP 
He_concentration_at_point_36_____________________________________________ (f_nd_impurity_electrons1_36)__ 5.47062058686530867e+18 OP 
He_concentration_at_point_37_____________________________________________ (f_nd_impurity_electrons1_37)__ 5.46599153420317082e+18 OP 
He_concentration_at_point_38_____________________________________________ (f_nd_impurity_electrons1_38)__ 5.46123565818042573e+18 OP 
He_concentration_at_point_39_____________________________________________ (f_nd_impurity_electrons1_39)__ 5.45635295879707341e+18 OP 
He_concentration_at_point_40_____________________________________________ (f_nd_impurity_electrons1_40)__ 5.45134343605311590e+18 OP 
He_concentration_at_point_41_____________________________________________ (f_nd_impurity_electrons1_41)__ 5.44620708994855117e+18 OP 
He_concentration_at_point_42_____________________________________________ (f_nd_impurity_electrons1_42)__ 5.44094392048337920e+18 OP 
He_concentration_at_point_43_____________________________________________ (f_nd_impurity_electrons1_43)__ 5.43555392765760205e+18 OP 
He_concentration_at_point_44_____________________________________________ (f_nd_impurity_electrons1_44)__ 5.43003711147121766e+18 OP 
He_concentration_at_point_45_____________________________________________ (f_nd_impurity_electrons1_45)__ 5.42439347192422707e+18 OP 
He_concentration_at_point_46_____________________________________________ (f_nd_impurity_electrons1_46)__ 5.41862300901662925e+18 OP 
He_concentration_at_point_47_____________________________________________ (f_nd_impurity_electrons1_47)__ 5.41272572274842522e+18 OP 
He_concentration_at_point_48_____________________________________________ (f_nd_impurity_electrons1_48)__ 5.40670161311961395e+18 OP 
He_concentration_at_point_49_____________________________________________ (f_nd_impurity_electrons1_49)__ 5.40055068013019853e+18 OP 
He_concentration_at_point_50_____________________________________________ (f_nd_impurity_electrons1_50)__ 5.39427292378017382e+18 OP 
He_concentration_at_point_51_____________________________________________ (f_nd_impurity_electrons1_51)__ 5.38786834406954496e+18 OP 
He_concentration_at_point_52_____________________________________________ (f_nd_impurity_electrons1_52)__ 5.38133694099830784e+18 OP 
He_concentration_at_point_53_____________________________________________ (f_nd_impurity_electrons1_53)__ 5.37467871456646451e+18 OP 
He_concentration_at_point_54_____________________________________________ (f_nd_impurity_electrons1_54)__ 5.36789366477401498e+18 OP 
He_concentration_at_point_55_____________________________________________ (f_nd_impurity_electrons1_55)__ 5.36098179162095821e+18 OP 
He_concentration_at_point_56_____________________________________________ (f_nd_impurity_electrons1_56)__ 5.35394309510729626e+18 OP 
He_concentration_at_point_57_____________________________________________ (f_nd_impurity_electrons1_57)__ 5.34677757523302707e+18 OP 
He_concentration_at_point_58_____________________________________________ (f_nd_impurity_electrons1_58)__ 5.33948523199815066e+18 OP 
He_concentration_at_point_59_____________________________________________ (f_nd_impurity_electrons1_59)__ 5.33206606540266906e+18 OP 
He_concentration_at_point_60_____________________________________________ (f_nd_impurity_electrons1_60)__ 5.32452007544658022e+18 OP 
He_concentration_at_point_61_____________________________________________ (f_nd_impurity_electrons1_61)__ 5.31684726212988416e+18 OP 
He_concentration_at_point_62_____________________________________________ (f_nd_impurity_electrons1_62)__ 5.30904762545258189e+18 OP 
He_concentration_at_point_63_____________________________________________ (f_nd_impurity_electrons1_63)__ 5.30112116541467341e+18 OP 
He_concentration_at_point_64_____________________________________________ (f_nd_impurity_electrons1_64)__ 5.29306788201615872e+18 OP 
He_concentration_at_point_65_____________________________________________ (f_nd_impurity_electrons1_65)__ 5.28488777525703782e+18 OP 
He_concentration_at_point_66_____________________________________________ (f_nd_impurity_electrons1_66)__ 5.27658084513730970e+18 OP 
He_concentration_at_point_67_____________________________________________ (f_nd_impurity_electrons1_67)__ 5.26814709165697434e+18 OP 
He_concentration_at_point_68_____________________________________________ (f_nd_impurity_electrons1_68)__ 5.25958651481603379e+18 OP 
He_concentration_at_point_69_____________________________________________ (f_nd_impurity_electrons1_69)__ 5.25089911461448602e+18 OP 
He_concentration_at_point_70_____________________________________________ (f_nd_impurity_electrons1_70)__ 5.24208489105233101e+18 OP 
He_concentration_at_point_71_____________________________________________ (f_nd_impurity_electrons1_71)__ 5.23314384412957082e+18 OP 
He_concentration_at_point_72_____________________________________________ (f_nd_impurity_electrons1_72)__ 5.22407597384620339e+18 OP 
He_concentration_at_point_73_____________________________________________ (f_nd_impurity_electrons1_73)__ 5.21488128020222976e+18 OP 
He_concentration_at_point_74_____________________________________________ (f_nd_impurity_electrons1_74)__ 5.20555976319764890e+18 OP 
He_concentration_at_point_75_____________________________________________ (f_nd_impurity_electrons1_75)__ 5.19611142283246285e+18 OP 
He_concentration_at_point_76_____________________________________________ (f_nd_impurity_electrons1_76)__ 5.18653625910666854e+18 OP 
He_concentration_at_point_77_____________________________________________ (f_nd_impurity_electrons1_77)__ 5.17683427202026906e+18 OP 
He_concentration_at_point_78_____________________________________________ (f_nd_impurity_electrons1_78)__ 5.16700546157326234e+18 OP 
He_concentration_at_point_79_____________________________________________ (f_nd_impurity_electrons1_79)__ 5.15704982776564838e+18 OP 
He_concentration_at_point_80_____________________________________________ (f_nd_impurity_electrons1_80)__ 5.14696737059742925e+18 OP 
He_concentration_at_point_81_____________________________________________ (f_nd_impurity_electrons1_81)__ 5.13675809006860390e+18 OP 
He_concentration_at_point_82_____________________________________________ (f_nd_impurity_electrons1_82)__ 5.12642198617917133e+18 OP 
He_concentration_at_point_83_____________________________________________ (f_nd_impurity_electrons1_83)__ 5.11595905892913152e+18 OP 
He_concentration_at_point_84_____________________________________________ (f_nd_impurity_electrons1_84)__ 5.10536930831848550e+18 OP 
He_concentration_at_point_85_____________________________________________ (f_nd_impurity_electrons1_85)__ 5.09465273434723328e+18 OP 
He_concentration_at_point_86_____________________________________________ (f_nd_impurity_electrons1_86)__ 5.08380933701537485e+18 OP 
He_concentration_at_point_87_____________________________________________ (f_nd_impurity_electrons1_87)__ 5.07283911632290918e+18 OP 
He_concentration_at_point_88_____________________________________________ (f_nd_impurity_electrons1_88)__ 5.06174207226983731e+18 OP 
He_concentration_at_point_89_____________________________________________ (f_nd_impurity_electrons1_89)__ 5.05051820485615923e+18 OP 
He_concentration_at_point_90_____________________________________________ (f_nd_impurity_electrons1_90)__ 5.03916751408187392e+18 OP 
He_concentration_at_point_91_____________________________________________ (f_nd_impurity_electrons1_91)__ 5.02768999994698240e+18 OP 
He_concentration_at_point_92_____________________________________________ (f_nd_impurity_electrons1_92)__ 5.01608566245148570e+18 OP 
He_concentration_at_point_93_____________________________________________ (f_nd_impurity_electrons1_93)__ 5.00435450159537971e+18 OP 
He_concentration_at_point_94_____________________________________________ (f_nd_impurity_electrons1_94)__ 4.99249651737866957e+18 OP 
He_concentration_at_point_95_____________________________________________ (f_nd_impurity_electrons1_95)__ 4.98051170980135117e+18 OP 
He_concentration_at_point_96_____________________________________________ (f_nd_impurity_electrons1_96)__ 4.96840007886342758e+18 OP 
He_concentration_at_point_97_____________________________________________ (f_nd_impurity_electrons1_97)__ 4.95616162456489677e+18 OP 
He_concentration_at_point_98_____________________________________________ (f_nd_impurity_electrons1_98)__ 4.94379634690575872e+18 OP 
He_concentration_at_point_99_____________________________________________ (f_nd_impurity_electrons1_99)__ 4.93130424588601549e+18 OP 
He_concentration_at_point_100____________________________________________ (f_nd_impurity_electrons1_100)_ 4.91868532150566502e+18 OP 
He_concentration_at_point_101____________________________________________ (f_nd_impurity_electrons1_101)_ 4.90593957376470835e+18 OP 
He_concentration_at_point_102____________________________________________ (f_nd_impurity_electrons1_102)_ 4.89306700266314445e+18 OP 
He_concentration_at_point_103____________________________________________ (f_nd_impurity_electrons1_103)_ 4.88006760820097434e+18 OP 
He_concentration_at_point_104____________________________________________ (f_nd_impurity_electrons1_104)_ 4.86694139037819904e+18 OP 
He_concentration_at_point_105____________________________________________ (f_nd_impurity_electrons1_105)_ 4.85368834919481549e+18 OP 
He_concentration_at_point_106____________________________________________ (f_nd_impurity_electrons1_106)_ 4.84030848465082573e+18 OP 
He_concentration_at_point_107____________________________________________ (f_nd_impurity_electrons1_107)_ 4.82680179674622976e+18 OP 
He_concentration_at_point_108____________________________________________ (f_nd_impurity_electrons1_108)_ 4.81316828548102758e+18 OP 
