# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g9b6c78a1c" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_360)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_361)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_362)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_363)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_364)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_365)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_366)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_367)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_368)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_369)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_370)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_371)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_372)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_373)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_374)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_375)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_376)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_377)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_378)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_379)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_380)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_381)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_382)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_383)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_384)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_385)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_386)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_387)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_388)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_389)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_390)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_391)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_392)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_393)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_394)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_395)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_396)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_397)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_398)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_399)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_400)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_401)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_402)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_403)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_404)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_405)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_406)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_407)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_408)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_409)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_410)_ 7.99899999999999967e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_411)_ 7.99895814353997547e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_412)_ 7.99872808857953910e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_413)_ 7.99849509452253926e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_414)_ 7.99825909409695068e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_415)_ 7.99802001766793857e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_416)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_417)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_418)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_419)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_420)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_421)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_422)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_423)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_424)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_425)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_426)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_427)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_428)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_429)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_430)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_431)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_432)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_433)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_434)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_435)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_436)_ 7.99800000000000022e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_437)_ 7.99780786870650306e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_438)_ 7.99747197159444312e+00 OP 
