# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6cb4d6d94" 
Date_of_run______________________________________________________________ (date)_________________________ "27/02/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:02" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "ST Regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Plasma_deuteron_thermal_velocity_at_point_298____________________________ (vel_plasma_deuteron_profile298)_ 1.13141878776733717e+06 
Plasma_deuteron_thermal_velocity_at_point_299____________________________ (vel_plasma_deuteron_profile299)_ 1.12891223271304253e+06 
Plasma_deuteron_thermal_velocity_at_point_300____________________________ (vel_plasma_deuteron_profile300)_ 1.12639651769122668e+06 
Plasma_deuteron_thermal_velocity_at_point_301____________________________ (vel_plasma_deuteron_profile301)_ 1.12387164402234741e+06 
Plasma_deuteron_thermal_velocity_at_point_302____________________________ (vel_plasma_deuteron_profile302)_ 1.12133761340606911e+06 
Plasma_deuteron_thermal_velocity_at_point_303____________________________ (vel_plasma_deuteron_profile303)_ 1.11879442793014110e+06 
Plasma_deuteron_thermal_velocity_at_point_304____________________________ (vel_plasma_deuteron_profile304)_ 1.11624209001239855e+06 
Plasma_deuteron_thermal_velocity_at_point_305____________________________ (vel_plasma_deuteron_profile305)_ 1.11368060244504968e+06 
Plasma_deuteron_thermal_velocity_at_point_306____________________________ (vel_plasma_deuteron_profile306)_ 1.11110996844859817e+06 
Plasma_deuteron_thermal_velocity_at_point_307____________________________ (vel_plasma_deuteron_profile307)_ 1.10853019161404623e+06 
Plasma_deuteron_thermal_velocity_at_point_308____________________________ (vel_plasma_deuteron_profile308)_ 1.10594127599772345e+06 
Plasma_deuteron_thermal_velocity_at_point_309____________________________ (vel_plasma_deuteron_profile309)_ 1.10334322604566882e+06 
Plasma_deuteron_thermal_velocity_at_point_310____________________________ (vel_plasma_deuteron_profile310)_ 1.10073604670736357e+06 
Plasma_deuteron_thermal_velocity_at_point_311____________________________ (vel_plasma_deuteron_profile311)_ 1.09811974334214488e+06 
Plasma_deuteron_thermal_velocity_at_point_312____________________________ (vel_plasma_deuteron_profile312)_ 1.09549432185204816e+06 
Plasma_deuteron_thermal_velocity_at_point_313____________________________ (vel_plasma_deuteron_profile313)_ 1.09285978855183907e+06 
Plasma_deuteron_thermal_velocity_at_point_314____________________________ (vel_plasma_deuteron_profile314)_ 1.09021615035756142e+06 
Plasma_deuteron_thermal_velocity_at_point_315____________________________ (vel_plasma_deuteron_profile315)_ 1.08756341464301548e+06 
Plasma_deuteron_thermal_velocity_at_point_316____________________________ (vel_plasma_deuteron_profile316)_ 1.08490158937471476e+06 
Plasma_deuteron_thermal_velocity_at_point_317____________________________ (vel_plasma_deuteron_profile317)_ 1.08223068305528047e+06 
Plasma_deuteron_thermal_velocity_at_point_318____________________________ (vel_plasma_deuteron_profile318)_ 1.07955070480933134e+06 
Plasma_deuteron_thermal_velocity_at_point_319____________________________ (vel_plasma_deuteron_profile319)_ 1.07686166432246985e+06 
Plasma_deuteron_thermal_velocity_at_point_320____________________________ (vel_plasma_deuteron_profile320)_ 1.07416357191876951e+06 
Plasma_deuteron_thermal_velocity_at_point_321____________________________ (vel_plasma_deuteron_profile321)_ 1.07145643856500159e+06 
Plasma_deuteron_thermal_velocity_at_point_322____________________________ (vel_plasma_deuteron_profile322)_ 1.06874027589834901e+06 
Plasma_deuteron_thermal_velocity_at_point_323____________________________ (vel_plasma_deuteron_profile323)_ 1.06601509624526533e+06 
Plasma_deuteron_thermal_velocity_at_point_324____________________________ (vel_plasma_deuteron_profile324)_ 1.06328091260786448e+06 
Plasma_deuteron_thermal_velocity_at_point_325____________________________ (vel_plasma_deuteron_profile325)_ 1.06053773877249565e+06 
Plasma_deuteron_thermal_velocity_at_point_326____________________________ (vel_plasma_deuteron_profile326)_ 1.05778558922672155e+06 
Plasma_deuteron_thermal_velocity_at_point_327____________________________ (vel_plasma_deuteron_profile327)_ 1.05502447930680471e+06 
Plasma_deuteron_thermal_velocity_at_point_328____________________________ (vel_plasma_deuteron_profile328)_ 1.05225442506787367e+06 
Plasma_deuteron_thermal_velocity_at_point_329____________________________ (vel_plasma_deuteron_profile329)_ 1.04947544347539754e+06 
Plasma_deuteron_thermal_velocity_at_point_330____________________________ (vel_plasma_deuteron_profile330)_ 1.04668755231858138e+06 
Plasma_deuteron_thermal_velocity_at_point_331____________________________ (vel_plasma_deuteron_profile331)_ 1.04389077028976183e+06 
Plasma_deuteron_thermal_velocity_at_point_332____________________________ (vel_plasma_deuteron_profile332)_ 1.04108511698851304e+06 
Plasma_deuteron_thermal_velocity_at_point_333____________________________ (vel_plasma_deuteron_profile333)_ 1.03827061294515233e+06 
Plasma_deuteron_thermal_velocity_at_point_334____________________________ (vel_plasma_deuteron_profile334)_ 1.03544727974592743e+06 
Plasma_deuteron_thermal_velocity_at_point_335____________________________ (vel_plasma_deuteron_profile335)_ 1.03261513989947783e+06 
Plasma_deuteron_thermal_velocity_at_point_336____________________________ (vel_plasma_deuteron_profile336)_ 1.02977421700644202e+06 
Plasma_deuteron_thermal_velocity_at_point_337____________________________ (vel_plasma_deuteron_profile337)_ 1.02692453577167762e+06 
Plasma_deuteron_thermal_velocity_at_point_338____________________________ (vel_plasma_deuteron_profile338)_ 1.02406612195348798e+06 
Plasma_deuteron_thermal_velocity_at_point_339____________________________ (vel_plasma_deuteron_profile339)_ 1.02119900253197795e+06 
Plasma_deuteron_thermal_velocity_at_point_340____________________________ (vel_plasma_deuteron_profile340)_ 1.01832320564522268e+06 
Plasma_deuteron_thermal_velocity_at_point_341____________________________ (vel_plasma_deuteron_profile341)_ 1.01543876068663585e+06 
Plasma_deuteron_thermal_velocity_at_point_342____________________________ (vel_plasma_deuteron_profile342)_ 1.01254569829081965e+06 
Plasma_deuteron_thermal_velocity_at_point_343____________________________ (vel_plasma_deuteron_profile343)_ 1.00964405044286035e+06 
Plasma_deuteron_thermal_velocity_at_point_344____________________________ (vel_plasma_deuteron_profile344)_ 1.00673385046081897e+06 
Plasma_deuteron_thermal_velocity_at_point_345____________________________ (vel_plasma_deuteron_profile345)_ 1.00381513314209390e+06 
Plasma_deuteron_thermal_velocity_at_point_346____________________________ (vel_plasma_deuteron_profile346)_ 1.00088793463337072e+06 
Plasma_deuteron_thermal_velocity_at_point_347____________________________ (vel_plasma_deuteron_profile347)_ 9.97952292708397144e+05 
Plasma_deuteron_thermal_velocity_at_point_348____________________________ (vel_plasma_deuteron_profile348)_ 9.95008246599577367e+05 
Plasma_deuteron_thermal_velocity_at_point_349____________________________ (vel_plasma_deuteron_profile349)_ 9.92055837178786285e+05 
Plasma_deuteron_thermal_velocity_at_point_350____________________________ (vel_plasma_deuteron_profile350)_ 9.89095107030628715e+05 
Plasma_deuteron_thermal_velocity_at_point_351____________________________ (vel_plasma_deuteron_profile351)_ 9.86126100410851417e+05 
Plasma_deuteron_thermal_velocity_at_point_352____________________________ (vel_plasma_deuteron_profile352)_ 9.83148863366584061e+05 
Plasma_deuteron_thermal_velocity_at_point_353____________________________ (vel_plasma_deuteron_profile353)_ 9.80163443818247993e+05 
Plasma_deuteron_thermal_velocity_at_point_354____________________________ (vel_plasma_deuteron_profile354)_ 9.77169891556378338e+05 
Plasma_deuteron_thermal_velocity_at_point_355____________________________ (vel_plasma_deuteron_profile355)_ 9.74168258381997701e+05 
Plasma_deuteron_thermal_velocity_at_point_356____________________________ (vel_plasma_deuteron_profile356)_ 9.71158598111102241e+05 
Plasma_deuteron_thermal_velocity_at_point_357____________________________ (vel_plasma_deuteron_profile357)_ 9.68140966692827409e+05 
Plasma_deuteron_thermal_velocity_at_point_358____________________________ (vel_plasma_deuteron_profile358)_ 9.65115422252512770e+05 
Plasma_deuteron_thermal_velocity_at_point_359____________________________ (vel_plasma_deuteron_profile359)_ 9.62082025177301955e+05 
Plasma_deuteron_thermal_velocity_at_point_360____________________________ (vel_plasma_deuteron_profile360)_ 9.59040838224410196e+05 
Plasma_deuteron_thermal_velocity_at_point_361____________________________ (vel_plasma_deuteron_profile361)_ 9.55991926563858869e+05 
Plasma_deuteron_thermal_velocity_at_point_362____________________________ (vel_plasma_deuteron_profile362)_ 9.52935357906049816e+05 
Plasma_deuteron_thermal_velocity_at_point_363____________________________ (vel_plasma_deuteron_profile363)_ 9.49871202484988491e+05 
Plasma_deuteron_thermal_velocity_at_point_364____________________________ (vel_plasma_deuteron_profile364)_ 9.46799533352334751e+05 
Plasma_deuteron_thermal_velocity_at_point_365____________________________ (vel_plasma_deuteron_profile365)_ 9.43720426222811802e+05 
Plasma_deuteron_thermal_velocity_at_point_366____________________________ (vel_plasma_deuteron_profile366)_ 9.40633959826029721e+05 
Plasma_deuteron_thermal_velocity_at_point_367____________________________ (vel_plasma_deuteron_profile367)_ 9.37540215823847568e+05 
Plasma_deuteron_thermal_velocity_at_point_368____________________________ (vel_plasma_deuteron_profile368)_ 9.34439279009350343e+05 
Plasma_deuteron_thermal_velocity_at_point_369____________________________ (vel_plasma_deuteron_profile369)_ 9.31331237370798946e+05 
Plasma_deuteron_thermal_velocity_at_point_370____________________________ (vel_plasma_deuteron_profile370)_ 9.28216182291525300e+05 
Plasma_deuteron_thermal_velocity_at_point_371____________________________ (vel_plasma_deuteron_profile371)_ 9.25094208527646260e+05 
Plasma_deuteron_thermal_velocity_at_point_372____________________________ (vel_plasma_deuteron_profile372)_ 9.21965414526534500e+05 
Plasma_deuteron_thermal_velocity_at_point_373____________________________ (vel_plasma_deuteron_profile373)_ 9.18829902388290036e+05 
Plasma_deuteron_thermal_velocity_at_point_374____________________________ (vel_plasma_deuteron_profile374)_ 9.15687778120938572e+05 
Plasma_deuteron_thermal_velocity_at_point_375____________________________ (vel_plasma_deuteron_profile375)_ 9.12539151677039452e+05 
Plasma_deuteron_thermal_velocity_at_point_376____________________________ (vel_plasma_deuteron_profile376)_ 9.09384137227262603e+05 
Plasma_deuteron_thermal_velocity_at_point_377____________________________ (vel_plasma_deuteron_profile377)_ 9.06222853252794244e+05 
Plasma_deuteron_thermal_velocity_at_point_378____________________________ (vel_plasma_deuteron_profile378)_ 9.03055422656559502e+05 
Plasma_deuteron_thermal_velocity_at_point_379____________________________ (vel_plasma_deuteron_profile379)_ 8.99881973032322712e+05 
Plasma_deuteron_thermal_velocity_at_point_380____________________________ (vel_plasma_deuteron_profile380)_ 8.96702636834081844e+05 
Plasma_deuteron_thermal_velocity_at_point_381____________________________ (vel_plasma_deuteron_profile381)_ 8.93517551437694929e+05 
Plasma_deuteron_thermal_velocity_at_point_382____________________________ (vel_plasma_deuteron_profile382)_ 8.90326859501105268e+05 
Plasma_deuteron_thermal_velocity_at_point_383____________________________ (vel_plasma_deuteron_profile383)_ 8.87130709051417536e+05 
Plasma_deuteron_thermal_velocity_at_point_384____________________________ (vel_plasma_deuteron_profile384)_ 8.83929253788611386e+05 
Plasma_deuteron_thermal_velocity_at_point_385____________________________ (vel_plasma_deuteron_profile385)_ 8.80722653169538593e+05 
Plasma_deuteron_thermal_velocity_at_point_386____________________________ (vel_plasma_deuteron_profile386)_ 8.77511072778275236e+05 
Plasma_deuteron_thermal_velocity_at_point_387____________________________ (vel_plasma_deuteron_profile387)_ 8.74294684539369191e+05 
Plasma_deuteron_thermal_velocity_at_point_388____________________________ (vel_plasma_deuteron_profile388)_ 8.71073666890197084e+05 
Plasma_deuteron_thermal_velocity_at_point_389____________________________ (vel_plasma_deuteron_profile389)_ 8.67848205152797746e+05 
Plasma_deuteron_thermal_velocity_at_point_390____________________________ (vel_plasma_deuteron_profile390)_ 8.64618491712219780e+05 
Plasma_deuteron_thermal_velocity_at_point_391____________________________ (vel_plasma_deuteron_profile391)_ 8.61384726390140480e+05 
Plasma_deuteron_thermal_velocity_at_point_392____________________________ (vel_plasma_deuteron_profile392)_ 8.58147116664231056e+05 
Plasma_deuteron_thermal_velocity_at_point_393____________________________ (vel_plasma_deuteron_profile393)_ 8.54905878114320454e+05 
Plasma_deuteron_thermal_velocity_at_point_394____________________________ (vel_plasma_deuteron_profile394)_ 8.51661234650283819e+05 
Plasma_deuteron_thermal_velocity_at_point_395____________________________ (vel_plasma_deuteron_profile395)_ 8.48413418839205871e+05 
Plasma_deuteron_thermal_velocity_at_point_396____________________________ (vel_plasma_deuteron_profile396)_ 8.45162672399364295e+05 
Plasma_deuteron_thermal_velocity_at_point_397____________________________ (vel_plasma_deuteron_profile397)_ 8.41909246480305446e+05 
Plasma_deuteron_thermal_velocity_at_point_398____________________________ (vel_plasma_deuteron_profile398)_ 8.38653402121716295e+05 
Plasma_deuteron_thermal_velocity_at_point_399____________________________ (vel_plasma_deuteron_profile399)_ 8.35395410633123363e+05 
Plasma_deuteron_thermal_velocity_at_point_400____________________________ (vel_plasma_deuteron_profile400)_ 8.32135554113996914e+05 
Plasma_deuteron_thermal_velocity_at_point_401____________________________ (vel_plasma_deuteron_profile401)_ 8.28874125871246215e+05 
Plasma_deuteron_thermal_velocity_at_point_402____________________________ (vel_plasma_deuteron_profile402)_ 8.25611430954752024e+05 
Plasma_deuteron_thermal_velocity_at_point_403____________________________ (vel_plasma_deuteron_profile403)_ 8.22347786595678423e+05 
Plasma_deuteron_thermal_velocity_at_point_404____________________________ (vel_plasma_deuteron_profile404)_ 8.19083522910183296e+05 
Plasma_deuteron_thermal_velocity_at_point_405____________________________ (vel_plasma_deuteron_profile405)_ 8.15818983374334523e+05 
Plasma_deuteron_thermal_velocity_at_point_406____________________________ (vel_plasma_deuteron_profile406)_ 8.12554525475008762e+05 
Plasma_deuteron_thermal_velocity_at_point_407____________________________ (vel_plasma_deuteron_profile407)_ 8.09290521331936703e+05 
Plasma_deuteron_thermal_velocity_at_point_408____________________________ (vel_plasma_deuteron_profile408)_ 8.06027358419845114e+05 
Plasma_deuteron_thermal_velocity_at_point_409____________________________ (vel_plasma_deuteron_profile409)_ 8.02765440343574155e+05 
Plasma_deuteron_thermal_velocity_at_point_410____________________________ (vel_plasma_deuteron_profile410)_ 7.99505187511397060e+05 
Plasma_deuteron_thermal_velocity_at_point_411____________________________ (vel_plasma_deuteron_profile411)_ 7.96247038010335062e+05 
Plasma_deuteron_thermal_velocity_at_point_412____________________________ (vel_plasma_deuteron_profile412)_ 7.92991448506473796e+05 
Plasma_deuteron_thermal_velocity_at_point_413____________________________ (vel_plasma_deuteron_profile413)_ 7.89738895151655306e+05 
Plasma_deuteron_thermal_velocity_at_point_414____________________________ (vel_plasma_deuteron_profile414)_ 7.86489874496284639e+05 
Plasma_deuteron_thermal_velocity_at_point_415____________________________ (vel_plasma_deuteron_profile415)_ 7.83244904630878707e+05 
