# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+ge19043da6" 
Date_of_run______________________________________________________________ (date)_________________________ "30/06/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:00" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
He_concentration_at_point_162____________________________________________ (f_nd_impurity_electrons1_162)_ 7.52871994449048269e+18 OP 
He_concentration_at_point_163____________________________________________ (f_nd_impurity_electrons1_163)_ 7.52489078915836928e+18 OP 
He_concentration_at_point_164____________________________________________ (f_nd_impurity_electrons1_164)_ 7.52103441416059187e+18 OP 
He_concentration_at_point_165____________________________________________ (f_nd_impurity_electrons1_165)_ 7.51715074326188442e+18 OP 
He_concentration_at_point_166____________________________________________ (f_nd_impurity_electrons1_166)_ 7.51323969945130394e+18 OP 
He_concentration_at_point_167____________________________________________ (f_nd_impurity_electrons1_167)_ 7.50930120493485158e+18 OP 
He_concentration_at_point_168____________________________________________ (f_nd_impurity_electrons1_168)_ 7.50533518112798925e+18 OP 
He_concentration_at_point_169____________________________________________ (f_nd_impurity_electrons1_169)_ 7.50134154864804250e+18 OP 
He_concentration_at_point_170____________________________________________ (f_nd_impurity_electrons1_170)_ 7.49732022730649190e+18 OP 
He_concentration_at_point_171____________________________________________ (f_nd_impurity_electrons1_171)_ 7.49327113610114662e+18 OP 
He_concentration_at_point_172____________________________________________ (f_nd_impurity_electrons1_172)_ 7.48919419320821043e+18 OP 
He_concentration_at_point_173____________________________________________ (f_nd_impurity_electrons1_173)_ 7.48508931597421363e+18 OP 
He_concentration_at_point_174____________________________________________ (f_nd_impurity_electrons1_174)_ 7.48095642090784256e+18 OP 
He_concentration_at_point_175____________________________________________ (f_nd_impurity_electrons1_175)_ 7.47679542367163187e+18 OP 
He_concentration_at_point_176____________________________________________ (f_nd_impurity_electrons1_176)_ 7.47260623907354214e+18 OP 
He_concentration_at_point_177____________________________________________ (f_nd_impurity_electrons1_177)_ 7.46838878105840026e+18 OP 
He_concentration_at_point_178____________________________________________ (f_nd_impurity_electrons1_178)_ 7.46414296269922611e+18 OP 
He_concentration_at_point_179____________________________________________ (f_nd_impurity_electrons1_179)_ 7.45986869618841088e+18 OP 
He_concentration_at_point_180____________________________________________ (f_nd_impurity_electrons1_180)_ 7.45556589282877850e+18 OP 
He_concentration_at_point_181____________________________________________ (f_nd_impurity_electrons1_181)_ 7.45123446302449562e+18 OP 
He_concentration_at_point_182____________________________________________ (f_nd_impurity_electrons1_182)_ 7.44687431627185971e+18 OP 
He_concentration_at_point_183____________________________________________ (f_nd_impurity_electrons1_183)_ 7.44248536114993254e+18 OP 
He_concentration_at_point_184____________________________________________ (f_nd_impurity_electrons1_184)_ 7.43806750531103949e+18 OP 
He_concentration_at_point_185____________________________________________ (f_nd_impurity_electrons1_185)_ 7.43362065547112038e+18 OP 
He_concentration_at_point_186____________________________________________ (f_nd_impurity_electrons1_186)_ 7.42914471739993805e+18 OP 
He_concentration_at_point_187____________________________________________ (f_nd_impurity_electrons1_187)_ 7.42463959591112704e+18 OP 
He_concentration_at_point_188____________________________________________ (f_nd_impurity_electrons1_188)_ 7.42010519485208986e+18 OP 
He_concentration_at_point_189____________________________________________ (f_nd_impurity_electrons1_189)_ 7.41554141709375488e+18 OP 
He_concentration_at_point_190____________________________________________ (f_nd_impurity_electrons1_190)_ 7.41094816452015206e+18 OP 
He_concentration_at_point_191____________________________________________ (f_nd_impurity_electrons1_191)_ 7.40632533801783706e+18 OP 
He_concentration_at_point_192____________________________________________ (f_nd_impurity_electrons1_192)_ 7.40167283746515968e+18 OP 
He_concentration_at_point_193____________________________________________ (f_nd_impurity_electrons1_193)_ 7.39699056172135526e+18 OP 
He_concentration_at_point_194____________________________________________ (f_nd_impurity_electrons1_194)_ 7.39227840861546189e+18 OP 
He_concentration_at_point_195____________________________________________ (f_nd_impurity_electrons1_195)_ 7.38753627493507482e+18 OP 
He_concentration_at_point_196____________________________________________ (f_nd_impurity_electrons1_196)_ 7.38276405641492173e+18 OP 
He_concentration_at_point_197____________________________________________ (f_nd_impurity_electrons1_197)_ 7.37796164772525363e+18 OP 
He_concentration_at_point_198____________________________________________ (f_nd_impurity_electrons1_198)_ 7.37312894246005862e+18 OP 
He_concentration_at_point_199____________________________________________ (f_nd_impurity_electrons1_199)_ 7.36826583312508518e+18 OP 
He_concentration_at_point_200____________________________________________ (f_nd_impurity_electrons1_200)_ 7.36337221112567194e+18 OP 
He_concentration_at_point_201____________________________________________ (f_nd_impurity_electrons1_201)_ 7.35844796675440128e+18 OP 
He_concentration_at_point_202____________________________________________ (f_nd_impurity_electrons1_202)_ 7.35349298917853184e+18 OP 
He_concentration_at_point_203____________________________________________ (f_nd_impurity_electrons1_203)_ 7.34850716642725274e+18 OP 
He_concentration_at_point_204____________________________________________ (f_nd_impurity_electrons1_204)_ 7.34349038537871565e+18 OP 
He_concentration_at_point_205____________________________________________ (f_nd_impurity_electrons1_205)_ 7.33844253174687232e+18 OP 
He_concentration_at_point_206____________________________________________ (f_nd_impurity_electrons1_206)_ 7.33336349006809293e+18 OP 
He_concentration_at_point_207____________________________________________ (f_nd_impurity_electrons1_207)_ 7.32825314368756838e+18 OP 
He_concentration_at_point_208____________________________________________ (f_nd_impurity_electrons1_208)_ 7.32311137474549555e+18 OP 
He_concentration_at_point_209____________________________________________ (f_nd_impurity_electrons1_209)_ 7.31793806416303923e+18 OP 
He_concentration_at_point_210____________________________________________ (f_nd_impurity_electrons1_210)_ 7.31273309162805350e+18 OP 
He_concentration_at_point_211____________________________________________ (f_nd_impurity_electrons1_211)_ 7.30749633558059315e+18 OP 
He_concentration_at_point_212____________________________________________ (f_nd_impurity_electrons1_212)_ 7.30222767319816294e+18 OP 
He_concentration_at_point_213____________________________________________ (f_nd_impurity_electrons1_213)_ 7.29692698038073856e+18 OP 
He_concentration_at_point_214____________________________________________ (f_nd_impurity_electrons1_214)_ 7.29159413173554176e+18 OP 
He_concentration_at_point_215____________________________________________ (f_nd_impurity_electrons1_215)_ 7.28622900056155341e+18 OP 
He_concentration_at_point_216____________________________________________ (f_nd_impurity_electrons1_216)_ 7.28083145883377971e+18 OP 
He_concentration_at_point_217____________________________________________ (f_nd_impurity_electrons1_217)_ 7.27540137718725837e+18 OP 
He_concentration_at_point_218____________________________________________ (f_nd_impurity_electrons1_218)_ 7.26993862490077901e+18 OP 
He_concentration_at_point_219____________________________________________ (f_nd_impurity_electrons1_219)_ 7.26444306988036198e+18 OP 
He_concentration_at_point_220____________________________________________ (f_nd_impurity_electrons1_220)_ 7.25891457864243200e+18 OP 
He_concentration_at_point_221____________________________________________ (f_nd_impurity_electrons1_221)_ 7.25335301629672550e+18 OP 
He_concentration_at_point_222____________________________________________ (f_nd_impurity_electrons1_222)_ 7.24775824652890112e+18 OP 
He_concentration_at_point_223____________________________________________ (f_nd_impurity_electrons1_223)_ 7.24213013158285926e+18 OP 
He_concentration_at_point_224____________________________________________ (f_nd_impurity_electrons1_224)_ 7.23646853224275866e+18 OP 
He_concentration_at_point_225____________________________________________ (f_nd_impurity_electrons1_225)_ 7.23077330781473075e+18 OP 
He_concentration_at_point_226____________________________________________ (f_nd_impurity_electrons1_226)_ 7.22504431610827776e+18 OP 
He_concentration_at_point_227____________________________________________ (f_nd_impurity_electrons1_227)_ 7.21928141341735014e+18 OP 
He_concentration_at_point_228____________________________________________ (f_nd_impurity_electrons1_228)_ 7.21348445450110157e+18 OP 
He_concentration_at_point_229____________________________________________ (f_nd_impurity_electrons1_229)_ 7.20765329256431309e+18 OP 
He_concentration_at_point_230____________________________________________ (f_nd_impurity_electrons1_230)_ 7.20178777923747021e+18 OP 
He_concentration_at_point_231____________________________________________ (f_nd_impurity_electrons1_231)_ 7.19588776455650406e+18 OP 
He_concentration_at_point_232____________________________________________ (f_nd_impurity_electrons1_232)_ 7.18995309694216909e+18 OP 
He_concentration_at_point_233____________________________________________ (f_nd_impurity_electrons1_233)_ 7.18398362317906637e+18 OP 
He_concentration_at_point_234____________________________________________ (f_nd_impurity_electrons1_234)_ 7.17797918839429939e+18 OP 
He_concentration_at_point_235____________________________________________ (f_nd_impurity_electrons1_235)_ 7.17193963603574477e+18 OP 
He_concentration_at_point_236____________________________________________ (f_nd_impurity_electrons1_236)_ 7.16586480784994714e+18 OP 
He_concentration_at_point_237____________________________________________ (f_nd_impurity_electrons1_237)_ 7.15975454385962086e+18 OP 
He_concentration_at_point_238____________________________________________ (f_nd_impurity_electrons1_238)_ 7.15360868234075034e+18 OP 
He_concentration_at_point_239____________________________________________ (f_nd_impurity_electrons1_239)_ 7.14742705979927347e+18 OP 
He_concentration_at_point_240____________________________________________ (f_nd_impurity_electrons1_240)_ 7.14120951094735974e+18 OP 
He_concentration_at_point_241____________________________________________ (f_nd_impurity_electrons1_241)_ 7.13495586867924890e+18 OP 
He_concentration_at_point_242____________________________________________ (f_nd_impurity_electrons1_242)_ 7.12866596404666778e+18 OP 
He_concentration_at_point_243____________________________________________ (f_nd_impurity_electrons1_243)_ 7.12233962623378330e+18 OP 
He_concentration_at_point_244____________________________________________ (f_nd_impurity_electrons1_244)_ 7.11597668253171405e+18 OP 
He_concentration_at_point_245____________________________________________ (f_nd_impurity_electrons1_245)_ 7.10957695831257088e+18 OP 
He_concentration_at_point_246____________________________________________ (f_nd_impurity_electrons1_246)_ 7.10314027700302131e+18 OP 
He_concentration_at_point_247____________________________________________ (f_nd_impurity_electrons1_247)_ 7.09666646005736653e+18 OP 
He_concentration_at_point_248____________________________________________ (f_nd_impurity_electrons1_248)_ 7.09015532693012787e+18 OP 
He_concentration_at_point_249____________________________________________ (f_nd_impurity_electrons1_249)_ 7.08360669504811315e+18 OP 
He_concentration_at_point_250____________________________________________ (f_nd_impurity_electrons1_250)_ 7.07702037978197709e+18 OP 
He_concentration_at_point_251____________________________________________ (f_nd_impurity_electrons1_251)_ 7.07039619441723802e+18 OP 
He_concentration_at_point_252____________________________________________ (f_nd_impurity_electrons1_252)_ 7.06373395012475904e+18 OP 
He_concentration_at_point_253____________________________________________ (f_nd_impurity_electrons1_253)_ 7.05703345593067418e+18 OP 
He_concentration_at_point_254____________________________________________ (f_nd_impurity_electrons1_254)_ 7.05029451868573798e+18 OP 
He_concentration_at_point_255____________________________________________ (f_nd_impurity_electrons1_255)_ 7.04351694303410381e+18 OP 
He_concentration_at_point_256____________________________________________ (f_nd_impurity_electrons1_256)_ 7.03670053138150093e+18 OP 
He_concentration_at_point_257____________________________________________ (f_nd_impurity_electrons1_257)_ 7.02984508386280448e+18 OP 
He_concentration_at_point_258____________________________________________ (f_nd_impurity_electrons1_258)_ 7.02295039830898688e+18 OP 
He_concentration_at_point_259____________________________________________ (f_nd_impurity_electrons1_259)_ 7.01601627021342822e+18 OP 
