# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0c2c6b127" 
Date_of_run______________________________________________________________ (date)_________________________ "16/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:10" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
Electron-alpha_thermal_Coulomb_log_at_point_472__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile472)_ 1.68361255463438155e+01 
Electron-alpha_thermal_Coulomb_log_at_point_473__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile473)_ 1.68080063776139426e+01 
Electron-alpha_thermal_Coulomb_log_at_point_474__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile474)_ 1.67786886005289162e+01 
Electron-alpha_thermal_Coulomb_log_at_point_475__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile475)_ 1.67480759757130677e+01 
Electron-alpha_thermal_Coulomb_log_at_point_476__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile476)_ 1.67160605924204120e+01 
Electron-alpha_thermal_Coulomb_log_at_point_477__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile477)_ 1.66825209266456227e+01 
Electron-alpha_thermal_Coulomb_log_at_point_478__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile478)_ 1.66473194798295303e+01 
Electron-alpha_thermal_Coulomb_log_at_point_479__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile479)_ 1.66102998847413126e+01 
Electron-alpha_thermal_Coulomb_log_at_point_480__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile480)_ 1.65712833276660412e+01 
Electron-alpha_thermal_Coulomb_log_at_point_481__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile481)_ 1.65300640837387789e+01 
Electron-alpha_thermal_Coulomb_log_at_point_482__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile482)_ 1.64864038881883417e+01 
Electron-alpha_thermal_Coulomb_log_at_point_483__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile483)_ 1.64400247596098161e+01 
Electron-alpha_thermal_Coulomb_log_at_point_484__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile484)_ 1.63905997351211319e+01 
Electron-alpha_thermal_Coulomb_log_at_point_485__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile485)_ 1.63377407438017386e+01 
Electron-alpha_thermal_Coulomb_log_at_point_486__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile486)_ 1.62809824884099221e+01 
Electron-alpha_thermal_Coulomb_log_at_point_487__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile487)_ 1.62197606480410847e+01 
Electron-alpha_thermal_Coulomb_log_at_point_488__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile488)_ 1.61533818189474836e+01 
Electron-alpha_thermal_Coulomb_log_at_point_489__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile489)_ 1.60809811273749119e+01 
Electron-alpha_thermal_Coulomb_log_at_point_490__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile490)_ 1.60014609035843876e+01 
Electron-alpha_thermal_Coulomb_log_at_point_491__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile491)_ 1.59133992613037965e+01 
Electron-alpha_thermal_Coulomb_log_at_point_492__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile492)_ 1.58149089182787534e+01 
Electron-alpha_thermal_Coulomb_log_at_point_493__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile493)_ 1.57034097514771940e+01 
Electron-alpha_thermal_Coulomb_log_at_point_494__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile494)_ 1.55752429251191415e+01 
Electron-alpha_thermal_Coulomb_log_at_point_495__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile495)_ 1.54249724244223270e+01 
Electron-alpha_thermal_Coulomb_log_at_point_496__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile496)_ 1.52440102971017719e+01 
Electron-alpha_thermal_Coulomb_log_at_point_497__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile497)_ 1.50175866578884492e+01 
Electron-alpha_thermal_Coulomb_log_at_point_498__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile498)_ 1.47168894957732412e+01 
Electron-alpha_thermal_Coulomb_log_at_point_499__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile499)_ 1.42725812246149655e+01 
Electron-alpha_thermal_Coulomb_log_at_point_500__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile500)_ 1.30339410345644051e+01 
# Heating & Current Drive System #
Fusion_gain_factor_Q_____________________________________________________ (big_q_plasma)_________________ 3.31832138252687301e+01 OP 
Primary_current_drive_efficiency_model___________________________________ (i_hcd_primary)________________           10 
Absolute_current_drive_efficiency_of_primary_system_[A/W]________________ (eta_cd_hcd_primary)___________ 5.06351767082666646e-02 OP 
Normalised_current_drive_efficiency_of_primary_system_[10^20_A_/_Wm^2]___ (eta_cd_norm_hcd_primary)______ 2.99999999999999989e-01 OP 
Dimensionless_current_drive_efficiency_of_primary_system,_ζ______________ (eta_cd_dimensionless_hcd_primary)_ 8.91855476909244493e-01 OP 
EBW_coupling_efficiency__________________________________________________ (xi_ebw)_______________________ 8.00000000000000044e-01 
ECRH_plasma_heating_efficiency___________________________________________ (eta_cd_norm_ecrh)_____________ 2.99999999999999989e-01 
Power_injected_into_plasma_by_primary_system_for_current_drive_(MW)______ (p_hcd_primary_injected_mw)____ 3.99999999999957936e+01 OP 
Extra_power_injected_into_plasma_by_primary_system__(MW)_________________ (p_hcd_primary_extra_heat_mw)__ 1.00000000000000000e+01 OP 
Current_driven_in_plasma_by_primary_system_(A)___________________________ (c_hcd_primary_driven)_________ 2.02540706833045371e+06 OP 
Fraction_of_plasma_current_driven_by_primary_system______________________ (f_c_plasma_hcd_primary)_______ 1.07490259105624361e-01 OP 
Wall_plug_to_injector_efficiency_of_primary_system_______________________ (eta_hcd_primary_injector_wall_plug)_ 4.00000000000000022e-01 IP 
Wall_plug_electric_power_of_primary_system_______________________________ (p_hcd_primary_electric_mw)____ 1.24999999999989484e+02 OP 
Secondary_current_drive_efficiency_model_________________________________ (i_hcd_secondary)______________            0 
Absolute_current_drive_efficiency_of_secondary_system_[A/W]______________ (eta_cd_hcd_secondary)_________ 0.00000000000000000e+00 OP 
Normalised_current_drive_efficiency_of_secondary_system_[10^20_A_/_Wm^2]_ (eta_cd_norm_hcd_secondary)____ 0.00000000000000000e+00 OP 
Dimensionless_current_drive_efficiency_of_secondary_system,_ζ____________ (eta_cd_dimensionless_hcd_secondary)_ 0.00000000000000000e+00 OP 
Power_injected_into_plasma_by_secondary_system_(MW)______________________ (p_hcd_secondary_injected_mw)__ 0.00000000000000000e+00 OP 
Extra_power_injected_into_plasma_by_secondary_system__(MW)_______________ (p_hcd_secondary_extra_heat_mw)_ 0.00000000000000000e+00 OP 
Current_driven_in_plasma_by_secondary_system_(A)_________________________ (c_hcd_secondary_driven)_______ 0.00000000000000000e+00 OP 
Fraction_of_plasma_current_driven_by_secondary_system____________________ (f_c_plasma_hcd_secondary)_____ 0.00000000000000000e+00 OP 
Wall_plug_to_injector_efficiency_of_secondary_system_____________________ (eta_hcd_secondary_injector_wall_plug)_ 2.99999999999999989e-01 IP 
Wall_plug_electric_power_of_secondary_system_____________________________ (p_hcd_secondary_electric_mw)__ 0.00000000000000000e+00 OP 
Total_injected_heating_power_that_drove_plasma_current_(MW)______________ (p_hcd_injected_current_total_mw)_ 3.99999999999957936e+01 
Total_injected_heating_power_across_all_systems_(MW)_____________________ (p_hcd_injected_total_mw)______ 4.99999999999957936e+01 OP 
Total_injected_heating_power_given_to_the_electrons_(MW)_________________ (p_hcd_injected_electrons_mw)__ 4.99999999999957936e+01 OP 
Total_injected_heating_power_given_to_the_ions_(MW)______________________ (p_hcd_injected_ions_mw)_______ 0.00000000000000000e+00 OP 
Upper_limit_on_total_plasma_injected_power_(MW)__________________________ (p_hcd_injected_max)___________ 5.00000000000000000e+01 OP 
Injected_power_into_plasma_from_lower_hybrid_systems_(MW)________________ (p_hcd_lowhyb_injected_total_mw)_ 0.00000000000000000e+00 OP 
Injected_power_into_plasma_from_ion_cyclotron_systems_(MW)_______________ (p_hcd_icrh_injected_total_mw)_ 0.00000000000000000e+00 OP 
Injected_power_into_plasma_from_electron_cyclotron_systems_(MW)__________ (p_hcd_ecrh_injected_total_mw)_ 4.99999999999957936e+01 OP 
Injected_power_into_plasma_from_neutral_beam_systems_(MW)________________ (p_hcd_beam_injected_total_mw)_ 0.00000000000000000e+00 OP 
Injected_power_into_plasma_from_lower_hybrid_systems_(MW)________________ (p_hcd_ebw_injected_total_mw)__ 0.00000000000000000e+00 OP 
Bootstrap_fraction_______________________________________________________ (f_c_plasma_bootstrap)_________ 3.80245806100470762e-01 OP 
Diamagnetic_fraction_____________________________________________________ (f_c_plasma_diamagnetic)_______ 0.00000000000000000e+00 OP 
Pfirsch-Schlueter_fraction_______________________________________________ (f_c_plasma_pfirsch_schluter)__ 0.00000000000000000e+00 OP 
Auxiliary_current_drive_fraction_________________________________________ (f_c_plasma_auxiliary)_________ 1.07490259105624375e-01 OP 
Inductive_fraction_______________________________________________________ (f_c_plasma_inductive)_________ 5.12263934793904863e-01 OP 
Fraction_of_the_plasma_current_produced_by_non-inductive_means___________ (f_c_plasma_non_inductive)_____ 4.87736065206095137e-01 
Flux_expansion___________________________________________________________ (f_div_flux_expansion)_________ 2.00000000000000000e+00 
Field_line_angle_wrt_to_target_divertor_plate_(degrees)__________________ (deg_div_field_plate)__________ 1.00000000000000000e+00 
Divertor_heat_load_(MW/m2)_______________________________________________ (pflux_div_heat_load_mw)_______ 4.01613719828431037e+00 
# Radial Build #
TF_coil_radial_placement_switch__________________________________________ (i_tf_inside_cs)_______________            0 
Inboard_build_thickness_(m)______________________________________________ (dr_inboard_build)_____________ 5.52857142855995143e+00 OP 
Machine_dr_bore_radial_thickness_(m)_____________________________________ (dr_bore)______________________ 2.05345487055548936e+00 
Radial_build_component_1_________________________________________________ (radial_label(1))______________    "dr_bore" 
Radial_build_cumulative_radius_1_________________________________________ (radial_cum(1))________________ 2.05345487055548936e+00 
Central_solenoid_radial_thickness_(m)____________________________________ (dr_cs)________________________ 6.62746063262830032e-01 
Radial_build_component_2_________________________________________________ (radial_label(2))______________      "dr_cs" 
Radial_build_cumulative_radius_2_________________________________________ (radial_cum(2))________________ 2.71620093381831929e+00 
CS_precompression_radial_thickness_(m)___________________________________ (dr_cs_precomp)________________ 6.48826576997701410e-02 
Radial_build_component_3_________________________________________________ (radial_label(3))______________ "dr_cs_precomp" 
Radial_build_cumulative_radius_3_________________________________________ (radial_cum(3))________________ 2.78108359151808937e+00 
CS_precompresion_to_TF_coil_radial_gap_radial_thickness_(m)______________ (dr_cs_tf_gap)_________________ 5.00000000000000028e-02 
Radial_build_component_4_________________________________________________ (radial_label(4))______________ "dr_cs_tf_gap" 
Radial_build_cumulative_radius_4_________________________________________ (radial_cum(4))________________ 2.83108359151808919e+00 
TF_coil_inboard_leg_radial_thickness_(m)_________________________________ (dr_tf_inboard)________________ 9.59487837042176883e-01 
Radial_build_component_5_________________________________________________ (radial_label(5))______________ "dr_tf_inboard" 
Radial_build_cumulative_radius_5_________________________________________ (radial_cum(5))________________ 3.79057142856026630e+00 
TF_coil_inboard_leg_insulation_gap_radial_thickness_(m)__________________ (dr_tf_shld_gap)_______________ 5.00000000000000028e-02 
Radial_build_component_6_________________________________________________ (radial_label(6))______________ "dr_tf_shld_gap" 
Radial_build_cumulative_radius_6_________________________________________ (radial_cum(6))________________ 3.84057142856026612e+00 
Thermal_shield,_inboard_radial_thickness_(m)_____________________________ (dr_shld_thermal_inboard)______ 5.00000000000000028e-02 
Radial_build_component_7_________________________________________________ (radial_label(7))______________ "dr_shld_thermal_inboard" 
Radial_build_cumulative_radius_7_________________________________________ (radial_cum(7))________________ 3.89057142856026594e+00 
Thermal_shield_to_vessel_radial_gap_radial_thickness_(m)_________________ (dr_shld_vv_gap_inboard)_______ 2.00000000000000004e-02 
Radial_build_component_8_________________________________________________ (radial_label(8))______________ "dr_shld_vv_gap_inboard" 
Radial_build_cumulative_radius_8_________________________________________ (radial_cum(8))________________ 3.91057142856026596e+00 
Inboard_vacuum_vessel_radial_thickness_(m)_______________________________ (dr_vv_inboard)________________ 2.99999999999999989e-01 
Radial_build_component_9_________________________________________________ (radial_label(9))______________ "dr_vv_inboard" 
Radial_build_cumulative_radius_9_________________________________________ (radial_cum(9))________________ 4.21057142856026623e+00 
Inner_radiation_shield_radial_thickness_(m)______________________________ (dr_shld_inboard)______________ 2.99999999999999989e-01 
Radial_build_component_10________________________________________________ (radial_label(10))_____________ "dr_shld_inboard" 
Radial_build_cumulative_radius_10________________________________________ (radial_cum(10))_______________ 4.51057142856026605e+00 
Gap_radial_thickness_(m)_________________________________________________ (dr_shld_blkt_gap)_____________ 2.00000000000000004e-02 
Radial_build_component_11________________________________________________ (radial_label(11))_____________ "dr_shld_blkt_gap" 
Radial_build_cumulative_radius_11________________________________________ (radial_cum(11))_______________ 4.53057142856026562e+00 
Inboard_blanket_radial_thickness_(m)_____________________________________ (dr_blkt_inboard)______________ 7.55000000000000004e-01 
Radial_build_component_12________________________________________________ (radial_label(12))_____________ "dr_blkt_inboard" 
Radial_build_cumulative_radius_12________________________________________ (radial_cum(12))_______________ 5.28557142856026552e+00 
Inboard_first_wall_radial_thickness_(m)__________________________________ (dr_fw_inboard)________________ 1.80000000000000021e-02 
Radial_build_component_13________________________________________________ (radial_label(13))_____________ "dr_fw_inboard" 
Radial_build_cumulative_radius_13________________________________________ (radial_cum(13))_______________ 5.30357142856026531e+00 
Inboard_scrape-off_radial_thickness_(m)__________________________________ (dr_fw_plasma_gap_inboard)_____ 2.25000000000000006e-01 
Radial_build_component_14________________________________________________ (radial_label(14))_____________ "dr_fw_plasma_gap_inboard" 
Radial_build_cumulative_radius_14________________________________________ (radial_cum(14))_______________ 5.52857142856026496e+00 
Plasma_geometric_centre_radial_thickness_(m)_____________________________ (rminor)_______________________ 3.07142857142219583e+00 
Radial_build_component_15________________________________________________ (radial_label(15))_____________     "rminor" 
Radial_build_cumulative_radius_15________________________________________ (radial_cum(15))_______________ 8.59999999998246167e+00 
Plasma_outboard_edge_radial_thickness_(m)________________________________ (rminor)_______________________ 3.07142857142219583e+00 
