# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6df462050" 
Date_of_run______________________________________________________________ (date)_________________________ "28/08/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "12:17" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________            8 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           14 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_34)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_35)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_36)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_37)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_38)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_39)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_40)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_41)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_42)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_43)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_44)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_45)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_46)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_47)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_48)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_49)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_50)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_51)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_52)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_53)__ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_54)__ 1.39888443737092949e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_55)__ 1.39874201642745621e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_56)__ 1.39859655012829034e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_57)__ 1.39844801220126644e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_58)__ 1.39829637563137279e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_59)__ 1.39814161264270851e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_60)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_61)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_62)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_63)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_64)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_65)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_66)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_67)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_68)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_69)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_70)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_71)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_72)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_73)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_74)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_75)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_76)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_77)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_78)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_79)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_80)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_81)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_82)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_83)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_84)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_85)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_86)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_87)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_88)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_89)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_90)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_91)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_92)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_93)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_94)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_95)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_96)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_97)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_98)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_99)__ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_100)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_101)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_102)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_103)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_104)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_105)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_106)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_107)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_108)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_109)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_110)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_111)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_112)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_113)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_114)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_115)_ 1.39775346128549049e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_116)_ 1.39732275790101355e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_117)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_118)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_119)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_120)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_121)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_122)_ 1.39700000000000006e+01 OP 
