# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g2812d00fd" 
Fuelling_rate_(nucleus-pairs/s)__________________________________________ (molflow_plasma_fuelling_required)_ 5.64392749894983483e+21 OP 
Fuel_burn-up_rate_(reactions/s)__________________________________________ (rndfuel)______________________ 1.12963620103942491e+21 OP 
Burn-up_fraction_________________________________________________________ (burnup)_______________________ 2.00150728592742605e-01 OP 
# Auxiliary Heating System #
Auxiliary_power_supplied_to_plasma_(MW)__________________________________ (p_hcd_primary_extra_heat_mw)__ 0.00000000000000000e+00 
Fusion_gain_factor_Q_____________________________________________________ (big_q_plasma)_________________ 1.00000000000000000e+18 
# Stellarator Specific Physics: #
Total_0D_heat_flux_(r=rhocore)_(MW/m2)___________________________________ (q_PROCESS)____________________ 1.47218627410649144e-01 
Total_neoclassical_flux_from_4*q_e_(r=rhocore)_(MW/m2)___________________ (total_q_neo_e)________________ 1.36138153191005223e-01 
Total_fuel_(DT)_mass_flux_by_using_4_*_neoclassical_e_transport_(mg/s):__ (dmdt_neo_fuel_from_e)_________ 6.16871866054779474e+01 
Considered_Heatflux_by_LCFS_heat_flux_ratio_(1)__________________________ (q_PROCESS/q_PROCESS_r1)_______ 5.99999999999999978e-01 
Resulting_electron_effective_chi_(0D)_(r=rhocore):_______________________ (chi_PROCESS_e)________________ 1.19524334512400271e-01 
Neoclassical_electron_effective_chi_(r=rhocore):_________________________ (chi_neo_e)____________________ 5.77599416111760564e-02 
Heat_flux_due_to_neoclassical_energy_transport_(e)_(MW/m2):______________ (q_neo_e)______________________ 2.93611304561275654e-02 
Heat_flux_due_to_neoclassical_particle_transport_(e)_(MW/m2):____________ (g_neo_e)______________________ 4.67340784162374040e-03 
Particle_flux_due_to_neoclassical_particle_transport_(e)_(1/m2/s):_______ (dndt_neo_e)___________________ 3.17407191572830976e+18 
r/a_of_maximum_ne_gradient_(m)___________________________________________ (rho_ne_max)___________________ 0.00000000000000000e+00 
r/a_of_maximum_te_gradient_(m)___________________________________________ (rho_te_max)___________________ 0.00000000000000000e+00 
Maxium_ne_gradient_length_(1)____________________________________________ (gradient_length_ne)___________ 5.32462543219362416e+00 
Maxium_te_gradient_length_(1)____________________________________________ (gradient_length_te)___________ 1.07055961070559587e+01 
Gradient_Length_Ratio_(T/n)_(1)__________________________________________ (gradient_length_ratio)________ 2.01058201058200980e+00 
Normalized_ion_Larmor_radius_____________________________________________ (rho_star)_____________________ 2.05867859165101896e-03 
Normalized_collisionality_(electrons)____________________________________ (nu_star_e)____________________ 2.15088006242751192e-02 
Normalized_collisionality_(D)____________________________________________ (nu_star_D)____________________ 1.11664328389458559e-02 
Normalized_collisionality_(T)____________________________________________ (nu_star_T)____________________ 9.82693017580369386e-03 
Normalized_collisionality_(He)___________________________________________ (nu_star_He)___________________ 3.54630216899758446e-02 
Obtained_line_averaged_density_at_op._point_(/m3)________________________ (nd_plasma_electron_line)______ 2.39896382340985061e+20 
Sudo_density_limit_(/m3)_________________________________________________ (nd_plasma_electrons_max)______ 1.35367307754867606e+20 
Ratio_density_to_sudo_limit_(1)__________________________________________ (nd_plasma_electron_line/nd_plasma_electrons_max)_ 1.77218847238511867e+00 
# ECRH Ignition at lower values. Information: #
Maximal_available_gyrotron_freq_(input)__________________________________ (max_gyro_frequency)___________ 1.00000000000000000e+09 
Operating_point:_bfield__________________________________________________ (b_plasma_toroidal_on_axis)____ 5.50000000000000000e+00 
Operating_point:_Peak_density____________________________________________ (nd_plasma_electron_on_axis)___ 2.87236641780561871e+20 
Operating_point:_Peak_temperature________________________________________ (temp_plasma_electron_on_axis_kev)_ 1.56996712342825759e+01 
Ignition_point:_bfield_(T)_______________________________________________ (bt_ecrh)______________________ 3.56999165180658315e-02 
Ignition_point:_density_(/m3)____________________________________________ (ne0_max_ECRH)_________________ 1.24044227951046600e+16 
Maximum_reachable_ECRH_temperature_(pseudo)_(KEV)________________________ (te0_ecrh_achievable)__________ 1.00000000000000000e+02 
Ignition_point:_Heating_Power_(MW)_______________________________________ (powerht_ecrh)_________________ 1.00000000000000002e-03 
Ignition_point:_Loss_Power_(MW)__________________________________________ (pscalingmw_ecrh)______________ 7.04324822452236932e-01 
Operation_point_ECRH_ignitable?__________________________________________ (ecrh_bool)____________________            0 
# Divertor #
Power_to_divertor_(MW)___________________________________________________ (p_plasma_separatrix_mw.)______ 5.40609310840468424e+01 
Angle_of_incidence_(deg)_________________________________________________ (anginc)_______________________ 2.00535228295788137e+00 
Perp._heat_transport_coefficient_(m2/s)__________________________________ (xpertin)______________________ 1.50000000000000000e+00 
Divertor_plasma_temperature_(eV)_________________________________________ (tdiv)_________________________ 3.00000000000000000e+00 
Radiated_power_fraction_in_SOL___________________________________________ (f_rad)________________________ 8.49999999999999978e-01 
Heat_load_peaking_factor_________________________________________________ (f_asym)_______________________ 1.10000000000000009e+00 
Poloidal_resonance_number________________________________________________ (m_res)________________________            5 
Toroidal_resonance_number________________________________________________ (n_res)________________________            5 
Relative_radial_field_perturbation_______________________________________ (bmn)__________________________ 1.00000000000000002e-03 
Field_line_pitch_(rad)___________________________________________________ (flpitch)______________________ 1.00000000000000002e-03 
Island_size_fraction_factor______________________________________________ (f_w)__________________________ 5.99999999999999978e-01 
Magnetic_stellarator_variables.shear_(/m)________________________________ (shear)________________________ 5.00000000000000000e-01 
Divertor_wetted_area_(m2)________________________________________________ (A_eff)________________________ 1.40536127604825527e+01 
Wetted_area_fraction_of_total_plate_area_________________________________ (fdivwet)______________________ 3.33333333333332982e-01 
Divertor_plate_length_(m)________________________________________________ (L_d)__________________________ 7.92132144499847435e+00 
Divertor_plate_width_(m)_________________________________________________ (L_w)__________________________ 5.32245012075202029e-01 
Flux_channel_broadening_factor___________________________________________ (F_x)__________________________ 2.00568687421349923e+00 
Power_decay_width_(cm)___________________________________________________ (100*l_q)______________________ 1.77415004025067162e+01 
Island_width_(m)_________________________________________________________ (w_r)__________________________ 3.75233260785874323e-01 
Perp._distance_from_X-point_to_plate_(m)_________________________________ (Delta)________________________ 2.25139956471524572e-01 
Peak_heat_load_(MW/m2)___________________________________________________ (pflux_div_heat_load_mw)_______ 4.23144035672217012e+00 
# Radial Build #
Avail._Space_(m)_________________________________________________________ (available_radial_space)_______ 1.88240064882400682e+00 
Req._Space_(m)___________________________________________________________ (required_radial_space)________ 1.98304147323460134e+00 
Machine_build_variables.dr_bore_(m)______________________________________ (dr_bore)______________________ 1.78966510356881372e+01 
Coil_inboard_leg_(m)_____________________________________________________ (deltf)________________________ 6.72082946469202636e-01 
Gap_(m)__________________________________________________________________ (dr_shld_vv_gap_inboard)_______ 2.50000000000000014e-02 
Vacuum_vessel_radial_thickness_(m)_______________________________________ (dr_vv_inboard)________________ 3.49999999999999978e-01 
Inner_radiation_shield_radial_thickness_(m)______________________________ (dr_shld_inboard)______________ 4.00000000000000022e-01 
Inboard_blanket_radial_thickness_(m)_____________________________________ (dr_blkt_inboard)______________ 6.99999999999999956e-01 
Inboard_first_wall_radial_thickness_(m)__________________________________ (dr_fw_inboard)________________ 2.19999999999999987e-02 
Inboard_scrape-off_radial_thickness_(m)__________________________________ (dr_fw_plasma_gap_inboard)_____ 1.49999999999999994e-01 
Outboard_scrape-off_radial_thickness_(m)_________________________________ (dr_fw_plasma_gap_outboard)____ 2.99999999999999989e-01 
Outboard_first_wall_radial_thickness_(m)_________________________________ (dr_fw_outboard)_______________ 2.19999999999999987e-02 
Outboard_blanket_radial_thickness_(m)____________________________________ (dr_blkt_outboard)_____________ 8.00000000000000044e-01 
Outer_radiation_shield_radial_thickness_(m)______________________________ (dr_shld_outboard)_____________ 6.99999999999999956e-01 
Gap_(m)__________________________________________________________________ (dr_shld_vv_gap_outboard)______ 2.50000000000000014e-02 
Coil_outboard_leg_radial_thickness_(m)___________________________________ (dr_tf_outboard)_______________ 6.72082946469202636e-01 
# Modular Coils #
Number_of_modular_coils__________________________________________________ (n_tf_coils)___________________           50 
Av._coil_major_radius____________________________________________________ (coil_r)_______________________ 2.22378378378378372e+01 
Av._coil_minor_radius____________________________________________________ (coil_a)_______________________ 4.71711711711711690e+00 
Av._coil_aspect_ratio____________________________________________________ (coil_aspect)__________________ 4.71428571428571441e+00 
Cross-sectional_area_per_coil_(m2)_______________________________________ (tfarea/n_tf_coils)____________ 3.93887062387136833e-01 
Total_inboard_leg_radial_thickness_(m)___________________________________ (dr_tf_inboard)________________ 6.72082946469202636e-01 
Total_outboard_leg_radial_thickness_(m)__________________________________ (dr_tf_outboard)_______________ 6.72082946469202636e-01 
Inboard_leg_outboard_half-width_(m)______________________________________ (tficrn)_______________________ 2.93034561028834406e-01 
Inboard_leg_inboard_half-width_(m)_______________________________________ (tfocrn)_______________________ 2.93034561028834406e-01 
Outboard_leg_toroidal_thickness_(m)______________________________________ (dx_tf_inboard_out_toroidal)___ 5.86069122057668812e-01 
Minimum_coil_distance_(m)________________________________________________ (toroidalgap)__________________ 8.32432432432432368e-01 
Minimal_left_gap_between_coils_(m)_______________________________________ (coilcoilgap)__________________ 2.46363310374763556e-01 
Minimum_coil_bending_radius_(m)__________________________________________ (min_bend_radius)______________ 1.04833847636687949e+00 
Mean_coil_circumference_(m)______________________________________________ (len_tf_coil)__________________ 3.32972972972972983e+01 
Total_current_(MA)_______________________________________________________ (c_tf_total)___________________ 6.35561454311454213e+02 
Current_per_coil(MA)_____________________________________________________ (c_tf_total/n_tf_coils)________ 1.27112290862290838e+01 
Winding_pack_current_density_(A/m2)______________________________________ (j_tf_wp)______________________ 5.72703417946706787e+07 
Max_allowable_current_density_as_restricted_by_quench_(A/m2)_____________ (j_tf_wp_quench_heat_max)______ 4.34180638778291643e+07 
Overall_current_density_(A/m2)___________________________________________ (oacdcp)_______________________ 3.22712531079167463e+07 
Maximum_field_on_superconductor_(T)______________________________________ (b_tf_inboard_peak_symmetric)__ 1.28067725801849903e+01 
Total_Stored_energy_(GJ)_________________________________________________ (e_tf_magnetic_stored_total_gj)_ 1.32559906462652464e+02 
Inductance_of_TF_Coils_(H)_______________________________________________ (inductance)___________________ 1.64084324324324338e-03 
Total_mass_of_coils_(kg)_________________________________________________ (m_tf_coils_total)_____________ 3.93260341024653614e+06 
Outboard_leg_centre_radius_(m)___________________________________________ (r_tf_outboard_mid)____________ 2.63173074910772620e+01 
Maximum_inboard_edge_height_(m)__________________________________________ (z_tf_inside_half)_____________ 6.29279279279279269e+00 
Superconductor_mass_per_coil_(kg)________________________________________ (m_tf_coil_superconductor)_____ 6.88430140381398814e+03 
