# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g70d8d824c" 
Date_of_run______________________________________________________________ (date)_________________________ "10/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:22" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________            8 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           14 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Total_plasma_fuel_pressure_at_point_58___________________________________ (pres_plasma_fuel_profile58)___ 3.64273885457035911e+05 
Total_plasma_fuel_pressure_at_point_59___________________________________ (pres_plasma_fuel_profile59)___ 3.62472296195339644e+05 
Total_plasma_fuel_pressure_at_point_60___________________________________ (pres_plasma_fuel_profile60)___ 3.60643164136582811e+05 
Total_plasma_fuel_pressure_at_point_61___________________________________ (pres_plasma_fuel_profile61)___ 3.58786659663293744e+05 
Total_plasma_fuel_pressure_at_point_62___________________________________ (pres_plasma_fuel_profile62)___ 3.56902956462039554e+05 
Total_plasma_fuel_pressure_at_point_63___________________________________ (pres_plasma_fuel_profile63)___ 3.54992231548571843e+05 
Total_plasma_fuel_pressure_at_point_64___________________________________ (pres_plasma_fuel_profile64)___ 3.53054665293682599e+05 
Total_plasma_fuel_pressure_at_point_65___________________________________ (pres_plasma_fuel_profile65)___ 3.51090441449787002e+05 
Total_plasma_fuel_pressure_at_point_66___________________________________ (pres_plasma_fuel_profile66)___ 3.49099747178254183e+05 
Total_plasma_fuel_pressure_at_point_67___________________________________ (pres_plasma_fuel_profile67)___ 3.47082773077507038e+05 
Total_plasma_fuel_pressure_at_point_68___________________________________ (pres_plasma_fuel_profile68)___ 3.45039713211910275e+05 
Total_plasma_fuel_pressure_at_point_69___________________________________ (pres_plasma_fuel_profile69)___ 3.42970765141471406e+05 
Total_plasma_fuel_pressure_at_point_70___________________________________ (pres_plasma_fuel_profile70)___ 3.40876129952376708e+05 
Total_plasma_fuel_pressure_at_point_71___________________________________ (pres_plasma_fuel_profile71)___ 3.38756012288386526e+05 
Total_plasma_fuel_pressure_at_point_72___________________________________ (pres_plasma_fuel_profile72)___ 3.36610620383115544e+05 
Total_plasma_fuel_pressure_at_point_73___________________________________ (pres_plasma_fuel_profile73)___ 3.34440166093222389e+05 
Total_plasma_fuel_pressure_at_point_74___________________________________ (pres_plasma_fuel_profile74)___ 3.32244864932539873e+05 
Total_plasma_fuel_pressure_at_point_75___________________________________ (pres_plasma_fuel_profile75)___ 3.30024936107169837e+05 
Total_plasma_fuel_pressure_at_point_76___________________________________ (pres_plasma_fuel_profile76)___ 3.27780602551575867e+05 
Total_plasma_fuel_pressure_at_point_77___________________________________ (pres_plasma_fuel_profile77)___ 3.25512090965701966e+05 
Total_plasma_fuel_pressure_at_point_78___________________________________ (pres_plasma_fuel_profile78)___ 3.23219631853153289e+05 
Total_plasma_fuel_pressure_at_point_79___________________________________ (pres_plasma_fuel_profile79)___ 3.20903459560468560e+05 
Total_plasma_fuel_pressure_at_point_80___________________________________ (pres_plasma_fuel_profile80)___ 3.18563812317522767e+05 
Total_plasma_fuel_pressure_at_point_81___________________________________ (pres_plasma_fuel_profile81)___ 3.16200932279094588e+05 
Total_plasma_fuel_pressure_at_point_82___________________________________ (pres_plasma_fuel_profile82)___ 3.13815065567639773e+05 
Total_plasma_fuel_pressure_at_point_83___________________________________ (pres_plasma_fuel_profile83)___ 3.11406462317306432e+05 
Total_plasma_fuel_pressure_at_point_84___________________________________ (pres_plasma_fuel_profile84)___ 3.08975376719239692e+05 
Total_plasma_fuel_pressure_at_point_85___________________________________ (pres_plasma_fuel_profile85)___ 3.06522067068215110e+05 
Total_plasma_fuel_pressure_at_point_86___________________________________ (pres_plasma_fuel_profile86)___ 3.04046795810648415e+05 
Total_plasma_fuel_pressure_at_point_87___________________________________ (pres_plasma_fuel_profile87)___ 3.01549829594030685e+05 
Total_plasma_fuel_pressure_at_point_88___________________________________ (pres_plasma_fuel_profile88)___ 2.99031439317838347e+05 
Total_plasma_fuel_pressure_at_point_89___________________________________ (pres_plasma_fuel_profile89)___ 2.96491900185969775e+05 
Total_plasma_fuel_pressure_at_point_90___________________________________ (pres_plasma_fuel_profile90)___ 2.93931491760765726e+05 
Total_plasma_fuel_pressure_at_point_91___________________________________ (pres_plasma_fuel_profile91)___ 2.91350498018669779e+05 
Total_plasma_fuel_pressure_at_point_92___________________________________ (pres_plasma_fuel_profile92)___ 2.88749207407590817e+05 
Total_plasma_fuel_pressure_at_point_93___________________________________ (pres_plasma_fuel_profile93)___ 2.86127912906029436e+05 
Total_plasma_fuel_pressure_at_point_94___________________________________ (pres_plasma_fuel_profile94)___ 2.83486912084037147e+05 
Total_plasma_fuel_pressure_at_point_95___________________________________ (pres_plasma_fuel_profile95)___ 2.80826507166076510e+05 
Total_plasma_fuel_pressure_at_point_96___________________________________ (pres_plasma_fuel_profile96)___ 2.78147005095856788e+05 
Total_plasma_fuel_pressure_at_point_97___________________________________ (pres_plasma_fuel_profile97)___ 2.75448717603222234e+05 
Total_plasma_fuel_pressure_at_point_98___________________________________ (pres_plasma_fuel_profile98)___ 2.72731961273174325e+05 
Total_plasma_fuel_pressure_at_point_99___________________________________ (pres_plasma_fuel_profile99)___ 2.69997057617113111e+05 
Total_plasma_fuel_pressure_at_point_100__________________________________ (pres_plasma_fuel_profile100)__ 2.67244333146387478e+05 
Total_plasma_fuel_pressure_at_point_101__________________________________ (pres_plasma_fuel_profile101)__ 2.64474119448249228e+05 
Total_plasma_fuel_pressure_at_point_102__________________________________ (pres_plasma_fuel_profile102)__ 2.61686753264310362e+05 
Total_plasma_fuel_pressure_at_point_103__________________________________ (pres_plasma_fuel_profile103)__ 2.58882576571608777e+05 
Total_plasma_fuel_pressure_at_point_104__________________________________ (pres_plasma_fuel_profile104)__ 2.56061936666392721e+05 
Total_plasma_fuel_pressure_at_point_105__________________________________ (pres_plasma_fuel_profile105)__ 2.53225186250739847e+05 
Total_plasma_fuel_pressure_at_point_106__________________________________ (pres_plasma_fuel_profile106)__ 2.50372683522136591e+05 
Total_plasma_fuel_pressure_at_point_107__________________________________ (pres_plasma_fuel_profile107)__ 2.47504792266144825e+05 
Total_plasma_fuel_pressure_at_point_108__________________________________ (pres_plasma_fuel_profile108)__ 2.44621881952294614e+05 
Total_plasma_fuel_pressure_at_point_109__________________________________ (pres_plasma_fuel_profile109)__ 2.41724327833349031e+05 
Total_plasma_fuel_pressure_at_point_110__________________________________ (pres_plasma_fuel_profile110)__ 2.38812511048092652e+05 
Total_plasma_fuel_pressure_at_point_111__________________________________ (pres_plasma_fuel_profile111)__ 2.35886818727807578e+05 
Total_plasma_fuel_pressure_at_point_112__________________________________ (pres_plasma_fuel_profile112)__ 2.32947644106609805e+05 
Total_plasma_fuel_pressure_at_point_113__________________________________ (pres_plasma_fuel_profile113)__ 2.29995386635826057e+05 
Total_plasma_fuel_pressure_at_point_114__________________________________ (pres_plasma_fuel_profile114)__ 2.27030452102606621e+05 
Total_plasma_fuel_pressure_at_point_115__________________________________ (pres_plasma_fuel_profile115)__ 2.24053252752979199e+05 
Total_plasma_fuel_pressure_at_point_116__________________________________ (pres_plasma_fuel_profile116)__ 2.21064207419560320e+05 
Total_plasma_fuel_pressure_at_point_117__________________________________ (pres_plasma_fuel_profile117)__ 2.18063741654157871e+05 
Total_plasma_fuel_pressure_at_point_118__________________________________ (pres_plasma_fuel_profile118)__ 2.15052287865508988e+05 
Total_plasma_fuel_pressure_at_point_119__________________________________ (pres_plasma_fuel_profile119)__ 2.12030285462417465e+05 
Total_plasma_fuel_pressure_at_point_120__________________________________ (pres_plasma_fuel_profile120)__ 2.08998181002568861e+05 
Total_plasma_fuel_pressure_at_point_121__________________________________ (pres_plasma_fuel_profile121)__ 2.05956428347319976e+05 
Total_plasma_fuel_pressure_at_point_122__________________________________ (pres_plasma_fuel_profile122)__ 2.02905488822781190e+05 
Total_plasma_fuel_pressure_at_point_123__________________________________ (pres_plasma_fuel_profile123)__ 1.99845831387530576e+05 
Total_plasma_fuel_pressure_at_point_124__________________________________ (pres_plasma_fuel_profile124)__ 1.96777932807320351e+05 
Total_plasma_fuel_pressure_at_point_125__________________________________ (pres_plasma_fuel_profile125)__ 1.93702277837163972e+05 
Total_plasma_fuel_pressure_at_point_126__________________________________ (pres_plasma_fuel_profile126)__ 1.90619359411217330e+05 
Total_plasma_fuel_pressure_at_point_127__________________________________ (pres_plasma_fuel_profile127)__ 1.87529678840897890e+05 
Total_plasma_fuel_pressure_at_point_128__________________________________ (pres_plasma_fuel_profile128)__ 1.84433746021717787e+05 
Total_plasma_fuel_pressure_at_point_129__________________________________ (pres_plasma_fuel_profile129)__ 1.81332079649341234e+05 
Total_plasma_fuel_pressure_at_point_130__________________________________ (pres_plasma_fuel_profile130)__ 1.78225207445414504e+05 
Total_plasma_fuel_pressure_at_point_131__________________________________ (pres_plasma_fuel_profile131)__ 1.75113666393758584e+05 
Total_plasma_fuel_pressure_at_point_132__________________________________ (pres_plasma_fuel_profile132)__ 1.71998002987559419e+05 
Total_plasma_fuel_pressure_at_point_133__________________________________ (pres_plasma_fuel_profile133)__ 1.68878773488240491e+05 
Total_plasma_fuel_pressure_at_point_134__________________________________ (pres_plasma_fuel_profile134)__ 1.65756544196754810e+05 
Total_plasma_fuel_pressure_at_point_135__________________________________ (pres_plasma_fuel_profile135)__ 1.62631891738094506e+05 
Total_plasma_fuel_pressure_at_point_136__________________________________ (pres_plasma_fuel_profile136)__ 1.59505403359879507e+05 
Total_plasma_fuel_pressure_at_point_137__________________________________ (pres_plasma_fuel_profile137)__ 1.56377677245959785e+05 
Total_plasma_fuel_pressure_at_point_138__________________________________ (pres_plasma_fuel_profile138)__ 1.53249322846039751e+05 
Total_plasma_fuel_pressure_at_point_139__________________________________ (pres_plasma_fuel_profile139)__ 1.50120961222427082e+05 
Total_plasma_fuel_pressure_at_point_140__________________________________ (pres_plasma_fuel_profile140)__ 1.46993225415094435e+05 
Total_plasma_fuel_pressure_at_point_141__________________________________ (pres_plasma_fuel_profile141)__ 1.43866760826355981e+05 
Total_plasma_fuel_pressure_at_point_142__________________________________ (pres_plasma_fuel_profile142)__ 1.40742225626570289e+05 
Total_plasma_fuel_pressure_at_point_143__________________________________ (pres_plasma_fuel_profile143)__ 1.37620291182416404e+05 
Total_plasma_fuel_pressure_at_point_144__________________________________ (pres_plasma_fuel_profile144)__ 1.34501642509427387e+05 
Total_plasma_fuel_pressure_at_point_145__________________________________ (pres_plasma_fuel_profile145)__ 1.31386978750630398e+05 
Total_plasma_fuel_pressure_at_point_146__________________________________ (pres_plasma_fuel_profile146)__ 1.28277013683316924e+05 
Total_plasma_fuel_pressure_at_point_147__________________________________ (pres_plasma_fuel_profile147)__ 1.25172476256166352e+05 
Total_plasma_fuel_pressure_at_point_148__________________________________ (pres_plasma_fuel_profile148)__ 1.22074111159169828e+05 
Total_plasma_fuel_pressure_at_point_149__________________________________ (pres_plasma_fuel_profile149)__ 1.18982679429048090e+05 
Total_plasma_fuel_pressure_at_point_150__________________________________ (pres_plasma_fuel_profile150)__ 1.15898959093140322e+05 
Total_plasma_fuel_pressure_at_point_151__________________________________ (pres_plasma_fuel_profile151)__ 1.12823745855054367e+05 
Total_plasma_fuel_pressure_at_point_152__________________________________ (pres_plasma_fuel_profile152)__ 1.09757853825726255e+05 
Total_plasma_fuel_pressure_at_point_153__________________________________ (pres_plasma_fuel_profile153)__ 1.06702116303940493e+05 
Total_plasma_fuel_pressure_at_point_154__________________________________ (pres_plasma_fuel_profile154)__ 1.03657386610820235e+05 
Total_plasma_fuel_pressure_at_point_155__________________________________ (pres_plasma_fuel_profile155)__ 1.00624538983316335e+05 
Total_plasma_fuel_pressure_at_point_156__________________________________ (pres_plasma_fuel_profile156)__ 9.76044695323193882e+04 
Total_plasma_fuel_pressure_at_point_157__________________________________ (pres_plasma_fuel_profile157)__ 9.45980972716967808e+04 
Total_plasma_fuel_pressure_at_point_158__________________________________ (pres_plasma_fuel_profile158)__ 9.16063652253372857e+04 
Total_plasma_fuel_pressure_at_point_159__________________________________ (pres_plasma_fuel_profile159)__ 8.86302416201813176e+04 
Total_plasma_fuel_pressure_at_point_160__________________________________ (pres_plasma_fuel_profile160)__ 8.56707211742495565e+04 
Total_plasma_fuel_pressure_at_point_161__________________________________ (pres_plasma_fuel_profile161)__ 8.27288264898838534e+04 
Total_plasma_fuel_pressure_at_point_162__________________________________ (pres_plasma_fuel_profile162)__ 7.98056095638036204e+04 
Total_plasma_fuel_pressure_at_point_163__________________________________ (pres_plasma_fuel_profile163)__ 7.69021534272107529e+04 
Total_plasma_fuel_pressure_at_point_164__________________________________ (pres_plasma_fuel_profile164)__ 7.40195739310766512e+04 
Total_plasma_fuel_pressure_at_point_165__________________________________ (pres_plasma_fuel_profile165)__ 7.11590216939855309e+04 
Total_plasma_fuel_pressure_at_point_166__________________________________ (pres_plasma_fuel_profile166)__ 6.83216842325510806e+04 
